Distance,Distance_36k,Line,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,rs_basement,rs_basement_filt,filt_clip
629000.0,612000.0,700.0,-667.366009314539,3.834147917359325,17094.331328,82908.59252903104,-1140330.8920691,-8008.5498043752095,-8008.5498043752095,-3939.0768849431747,0.0,37.0,-2705.54106058651,-2684.407570275154,-2684.407570275154
634000.0,612000.0,700.0,-640.1806437184223,2.9281635722300727,13889.144204,87722.76335547972,-1140328.7977666599,-6750.126952856324,-6750.126952856324,-3963.633880261868,0.0,37.0,-2731.90629795031,-2719.066548521073,-2719.066548521073
639000.0,612000.0,700.0,-609.7723025640275,1.451541265792535,12286.550642,93978.5590346597,-1140327.402734685,-4494.721435356385,-4494.721435356385,-3823.670801097474,0.0,37.0,-2763.3680901613247,-2753.1596510010945,-2753.1596510010945
644000.0,612000.0,700.0,-600.1061563103025,5.84046493173883,12820.748496,97044.558198099,-1140325.87963929,-6795.693603245365,-6795.693603245365,-3814.339929153181,0.0,37.0,-2800.189806085281,-2788.8816182629366,-2788.8816182629366
649000.0,648000.0,700.0,-585.406354605881,1.371583630309205,20833.716306,103696.6503091485,-1140324.62149846,-3185.60998520646,-3185.60998520646,-3627.7224902673224,0.0,106.0,-2842.3714457221777,-2828.427190854318,-2828.427190854318
654000.0,648000.0,700.0,-582.1127529415301,1.46820927447843,13354.94635,107731.742365817,-1140323.07528171,-4660.28027324127,-4660.28027324127,-3058.5393016654534,0.0,106.0,-2889.9130090720164,-2873.288792347685,-2873.288792347685
659000.0,648000.0,700.0,-582.1370200857475,6.667118018036734,17094.331328,113078.928115085,-1140322.355138165,-10425.482665619555,-10425.482665619555,-3049.2084297211604,0.0,106.0,-2942.8144961347957,-2923.510317553994,-2923.510317553994
664000.0,648000.0,700.0,-583.83440621644,14.951260805419349,18696.92489,118539.082545765,-1140322.380170855,-17098.7558587476,-17098.7558587476,-3039.8775577768674,0.0,106.0,-3001.075906910516,-2979.091766473244,-2979.091766473244
669000.0,648000.0,700.0,-588.6153352999111,5.82308580438035,16025.93562,123462.3930992225,-1140324.28794752,-11552.3881831586,-11552.3881831586,-3039.0202350487743,0.0,106.0,-3064.697241399178,-3040.033139105435,-3040.033139105435
674000.0,648000.0,700.0,-596.7349422469595,2.091842752576675,18162.727035999997,128704.3897048395,-1140327.24925141,-6440.1467282576905,-6440.1467282576905,-3106.592158874557,0.0,106.0,-3133.678499600781,-3106.334435450568,-3106.334435450568
679000.0,648000.0,700.0,-603.19988297156,1.21044021693957,12820.748496,133416.6998990085,-1140328.0819535,-5685.148437268245,-5685.148437268245,-3147.8861123236466,0.0,106.0,-3208.019681515325,-3172.8298903117343,-3172.8298903117343
684000.0,657000.0,700.0,-607.1373153419015,1.315509153436955,13087.847423,137850.18102698826,-1140332.1177008224,-5600.370116958683,-5600.370116958683,-3150.7016091497208,0.0,110.25,-3287.72078714281,-3229.1879732951243,-3229.1879732951243
689000.0,666000.0,700.0,-610.267559339229,1.42037964425235,11752.352788,141738.3500662035,-1140335.5263683149,-5241.689452908615,-5241.689452908615,-3151.6401080917453,0.0,114.5,-3341.7872253017986,-3265.0771540069236,-3265.0771540069236
694000.0,675000.0,700.0,-613.3978033365565,1.525250135067745,10416.858153000001,145626.51910541876,-1140338.9350358075,-4883.008788858548,-4883.008788858548,-3152.57860703377,0.0,118.75,-3339.2244048108532,-3270.16590205332,-3270.16590205332
699000.0,684000.0,700.0,-618.340399798723,4.997767486077629,19231.122744,153700.24778936402,-1140338.9319459698,-6548.80322239455,-6548.80322239455,-3185.4260700046366,0.0,123.0,-3280.0323256699744,-3234.122687040502,-3234.122687040502
704000.0,684000.0,700.0,-627.468841195003,5.2401727828110705,21367.91416,158729.120342243,-1140336.27784922,-5203.088378691205,-5203.088378691205,-2921.860377596403,0.0,123.0,-3164.2109878791607,-3146.6159785746554,-3146.6159785746554
709000.0,684000.0,700.0,-644.8554124006826,15.847096822791144,17094.331328,163676.5546771275,-1140340.655968495,-8635.67773404095,-8635.67773404095,-2558.996764428065,0.0,123.0,-2991.760391438414,-3002.4800114588757,-3002.4800114588757
714000.0,684000.0,700.0,-677.8851043865166,10.036739594588974,20299.518452,168974.609973178,-1140347.437511135,-7139.348876670955,-7139.348876670955,-2476.0565099895875,0.0,123.0,-2762.680536347733,-2808.5366576193005,-2808.5366576193005
719000.0,702000.0,700.0,-720.7944080177006,10.20834679681657,20299.518451999997,174183.66893931403,-1140344.045544435,-8273.27416960038,-8273.27416960038,-2123.5604286260595,0.0,99.5,-2476.9714226071173,-2585.677899829731,-2585.677899829731
724000.0,720000.0,700.0,-761.8554232238655,2.423063336381015,13354.946349999998,178701.63662766252,-1140344.0767247449,-3951.3124998283497,-3951.3124998283497,-2009.517578773153,0.0,76.0,-2175.564281773403,-2355.222087859351,-2355.222087859351
729000.0,720000.0,700.0,-802.7001383575575,1.58946159920206,11218.154934,183605.88117201498,-1140338.59609563,-3290.76855453875,-3290.76855453875,-1864.3721335058176,0.0,76.0,-1942.879778932557,-2138.4875714773457,-2138.4875714773457
734000.0,720000.0,700.0,-833.6275387053995,3.16019280920123,18162.727036,188523.71120887552,-1140329.164789255,-5354.590942162515,-5354.590942162515,-1729.5942200432924,0.0,76.0,-1781.4761160568833,-1956.792700452899,-1956.792700452899
739000.0,720000.0,700.0,-847.8479935999515,1.8739624459729,24573.101283999997,194116.794846104,-1140322.970001895,-4493.25976543456,-4493.25976543456,-1736.889116867256,0.0,76.0,-1691.3532931463812,-1831.4558245551946,-1831.4558245551946
744000.0,720000.0,700.0,-849.136246543595,3.66103347602028,9081.363518,198735.5422588595,-1140321.1676388849,-2720.4471434257102,-2720.4471434257102,-1803.316569539232,0.0,76.0,-1672.5113102010514,-1776.9734216272784,-1776.9734216272784
749000.0,720000.0,700.0,-843.1702517613555,7.258594983791865,21902.112014,203780.94492813852,-1140321.898468415,-6917.36718722552,-6917.36718722552,-2135.453832899112,0.0,76.0,-1724.9501672208924,-1792.3069818146098,-1792.3069818146098
754000.0,738000.0,700.0,-839.197582595029,7.612794291829441,20833.716306,209195.15243972448,-1140314.4691929999,-8314.522704755196,-8314.522704755196,-2175.310304502297,0.0,75.5,-1848.6698642059055,-1869.969356773133,-1869.969356773133
759000.0,756000.0,700.0,-837.147013529649,5.49210295278863,16025.93562,213303.0844451985,-1140308.94535455,-8765.839843411439,-8765.839843411439,-2215.166776105483,0.0,75.0,-2034.8811400565464,-2001.8223417810484,-2001.8223417810484
764000.0,756000.0,700.0,-842.443117323043,7.652268618568694,18162.727035999997,218492.506915393,-1140297.46313331,-8481.06298795255,-8481.06298795255,-2427.7346246558063,0.0,75.0,-2247.4503658080234,-2179.7277321165557,-2179.7277321165557
769000.0,756000.0,700.0,-856.122389318075,1.70397404361649,20833.716306,223912.117243288,-1140286.00401853,-3974.2915037338,-3974.2915037338,-2573.875020534154,0.0,75.0,-2482.4712031938725,-2395.547323057855,-2395.547323057855
774000.0,756000.0,700.0,-869.2787265973691,11.32592852578756,10149.759226,227627.362780142,-1140281.68100547,-7517.54406708753,-7517.54406708753,-2739.9436522140936,0.0,75.0,-2739.9436522140936,-2641.142909883146,-2641.142909883146
779000.0,756000.0,700.0,-899.292077966392,2.455792977516415,22970.507722,234385.9156628385,-1140280.80916207,-6217.347655999791,-6217.347655999791,-3286.2983453291686,0.0,75.0,-3019.867712868687,-2909.8411647205526,-2909.8411647205526
784000.0,756000.0,700.0,-915.5922562289245,2.15947889826282,18696.92489,237541.570170291,-1140279.0578554,-6306.13305638734,-6306.13305638734,-3379.9591498631817,0.0,75.0,-3322.243385157652,-3199.988447289406,-3199.988447289406
789000.0,756000.0,700.0,-940.8195242455181,3.0142699718435697,17094.331328,241999.85009813198,-1140277.775928515,-6788.32299777687,-6788.32299777687,-3473.6199543971943,0.0,75.0,-3647.0706690809893,-3501.308272584715,-3501.308272584715
794000.0,792000.0,700.0,-984.83851635624,3.2697832032873446,13889.144204,248946.723111991,-1140276.8910283,-6234.298827874205,-6234.298827874205,-3910.7037088892544,0.0,43.0,-3988.334061221143,-3801.268341819907,-3801.268341819907
799000.0,792000.0,700.0,-1010.123573838022,3.03136389847062,15491.737765999998,252737.25211329752,-1140278.37464505,-6465.52661106931,-6465.52661106931,-3941.9239770672584,0.0,43.0,-4290.390154965728,-4087.3363562084082,-4087.3363562084082
804000.0,792000.0,700.0,-1052.43861485604,15.684947739173822,20833.716306,258692.83899082302,-1140283.77121559,-14196.146972129449,-14196.146972129449,-4503.888804271335,0.0,43.0,-4539.7040676252445,-4346.980016963644,-4346.980016963644
809000.0,792000.0,700.0,-1104.4466623253925,21.034182073913218,20833.716306,264707.1426423815,-1140292.1858401375,-10097.58154258403,-10097.58154258403,-4753.6509496953695,0.0,43.0,-4736.275799199691,-4567.6670252990425,-4567.6670252990425
814000.0,792000.0,700.0,-1159.0415451911467,49.30737703640593,15491.737765999998,270780.518530259,-1140300.9452357334,-12840.92382764518,-12840.92382764518,-4767.688272711092,0.0,43.0,-4880.10534968907,-4737.867666330956,-4737.867666330956
819000.0,792000.0,700.0,-1180.8794983374482,60.61665502140302,13354.946349999998,273209.86888541,-1140304.4489939716,-13938.260741669641,-13938.260741669641,-4766.115461637812,0.0,43.0,-4971.192719093381,-4855.241449512499,-4855.241449512499
824000.0,792000.0,700.0,-1232.780022992845,104.0101446263819,17094.331328,279053.967678761,-1140309.18159397,-17420.1738274864,-17420.1738274864,-4733.872834635569,0.0,43.0,-5009.537907412623,-4916.909364823359,-4916.909364823359
829000.0,810000.0,700.0,-1264.8909536033748,25.58693881950794,15491.737766,283419.371987922,-1140307.59180784,-5996.73730444494,-5996.73730444494,-4719.717534976049,0.0,85.0,-4994.632854054977,-4918.637573998383,-4918.637573998383
834000.0,828000.0,700.0,-1288.62331074116,22.7355363228327,17628.529182,288617.398799355,-1140303.0035329452,-5827.668700935175,-5827.668700935175,-4681.970069217326,0.0,127.0,-4909.711559490415,-4856.192238772409,-4856.192238772409
839000.0,828000.0,700.0,-1286.19737224099,16.927458925553466,6588.440199333333,295175.6148933193,-1140293.84359819,-6589.013020570237,-6589.013020570237,-4394.932048343704,0.0,127.0,-4746.645054249833,-4725.33952088028,-4725.33952088028
844000.0,828000.0,700.0,-1278.44766698974,13.883325714127434,7300.704004666667,297385.14774066466,-1140289.7251376999,-7165.597818727334,-7165.597818727334,-4393.359237270423,0.0,127.0,-4505.43333833323,-4521.845582056837,-4521.845582056837
849000.0,828000.0,700.0,-1239.30812482888,13.4583830313357,16560.133474,303708.070263715,-1140274.813448115,-7875.021484067325,-7875.021484067325,-3836.165209638757,0.0,127.0,-4186.076411740606,-4241.561260802225,-4241.561260802225
854000.0,828000.0,700.0,-1195.355786252855,27.00772171889285,14423.342057999998,308527.1974299685,-1140268.87470998,-11983.13720658115,-11983.13720658115,-2544.3931659483737,0.0,127.0,-3788.5742744719632,-3883.131728871591,-3883.131728871591
859000.0,837000.0,700.0,-1133.0113299517875,18.607247942814375,12019.451715,316183.99285016226,-1140273.6835560175,-10539.985107021785,-10539.985107021785,-2249.9451265777716,0.0,122.75,-3312.926926527299,-3462.8527532877324,-3462.8527532877324
864000.0,846000.0,700.0,-1109.190323815975,14.38430928434875,11752.352788,319472.4245143365,-1140276.701420275,-9637.06103478747,-9637.06103478747,-2240.446802727107,0.0,118.5,-2759.1343679066144,-3013.315868096241,-3013.315868096241
869000.0,855000.0,700.0,-1085.3693176801626,10.161370625883126,11485.253861000001,322760.85617851076,-1140279.7192845324,-8734.136962553155,-8734.136962553155,-2230.9484788764426,0.0,114.25,-2224.9712007466837,-2567.1126073427076,-2567.1126073427076
874000.0,864000.0,700.0,-1024.568786978975,1.70723592957776,11218.154934,329646.7861598215,-1140282.945828815,-3903.314941236265,-3903.314941236265,-2126.4669165191317,0.0,110.0,-1808.2120271842807,-2156.8345050727235,-2156.8345050727235
879000.0,864000.0,700.0,-963.458802115699,2.311982586651155,12820.748496,333670.00275453855,-1140284.63640277,-4079.834960761395,-4079.834960761395,-1670.5473716872318,0.0,110.0,-1508.8568472194058,-1815.0730953318805,-1815.0730953318805
884000.0,864000.0,700.0,-849.3348244503255,3.539572380724795,16025.93562,338643.267374892,-1140291.626638135,-3977.5300291243148,-3977.5300291243148,-1435.4706580829625,0.0,110.0,-1326.9056608520586,-1574.4199121657691,-1574.4199121657691
889000.0,864000.0,700.0,-692.615490077682,1.8379122812941548,11218.154933999998,343668.0103258635,-1140292.667421175,-2161.4003905154,-2161.4003905154,-1535.2166619142986,0.0,110.0,-1262.358468082239,-1451.1707225971859,-1451.1707225971859
894000.0,864000.0,700.0,-526.9661426186785,6.450537868319341,14423.342058,348819.9143076455,-1140293.7114650551,-3285.08374008582,-3285.08374008582,-1923.117787925051,0.0,110.0,-1315.2152689099473,-1445.32552662613,-1445.32552662613
899000.0,864000.0,700.0,-410.0187150576255,1.5536116984249,13354.946349999998,353712.4735749385,-1140288.165021905,-1578.00976553563,-1578.00976553563,-2299.9360246212104,0.0,110.0,-1485.4760633351832,-1556.8843242526025,-1556.8843242526025
904000.0,900000.0,700.0,-491.3130954697075,3.418193494929765,18162.727036,358625.2686160535,-1140287.38157767,-5066.460204867815,-5066.460204867815,-2477.2622536546974,0.0,78.0,-1773.140851357947,-1785.8471154766023,-1785.8471154766023
54000.0,36000.0,700.0,-370.3925382100545,2.258296990586815,14423.342057999998,-491508.4419661305,-1140258.3225645,-2368.701171758215,-2368.701171758215,-1347.6382567545556,1.0,60.0,,,
90000.0,72000.0,700.0,-637.8268114376165,3.21192258540437,9081.363518,-456325.68622099503,-1140298.6025629248,-3673.82861311922,-3673.82861311922,-1847.5339964833174,1.0,147.0,,,
126000.0,108000.0,700.0,-692.0074058909885,2.09391773075804,14423.342057999998,-415672.609481217,-1140289.698517225,-1185.8196425192016,-1185.8196425192016,-712.7015075089851,1.0,127.0,,,
162000.0,144000.0,700.0,-419.979972463604,31.142604002161068,6944.572102,-383484.00154067203,-1140299.4895684998,-4000.2639158422753,-4000.2639158422753,-906.7260192210118,1.0,225.0,,,
234000.0,216000.0,700.0,-424.08057056312646,3.9909961765439297,20833.716306,-311306.1557031205,-1140305.517823185,-3257.926147313325,-3257.926147313325,-1053.4794799092806,1.0,255.0,,,
270000.0,252000.0,700.0,-543.978597044433,13.60021454991275,22970.507722,-275021.355192839,-1140339.24679296,-7665.149902043349,-7665.149902043349,-582.831229666733,1.0,132.0,,,
306000.0,288000.0,700.0,-621.785223300134,90.744268971823,20833.716306,-239321.378950625,-1140327.6221557949,-11679.979980029151,-11679.979980029151,-2510.226464722061,1.0,278.0,,,
342000.0,324000.0,700.0,-631.3163585255695,73.7489360817887,22436.309867999997,-203277.698749508,-1140335.8252061699,-16781.620604852298,-16781.620604852298,-4068.9031736524,1.0,135.0,,,
378000.0,360000.0,700.0,-650.5466394009829,13.6765054858283,9615.561372,-169119.87016892602,-1140305.15370919,-7869.123901059725,-7869.123901059725,-644.7345486433812,1.0,98.0,,,
450000.0,432000.0,700.0,-626.1406571766086,2.89763157416258,15491.737765999998,-95090.54338075081,-1140316.33125439,-2795.2180174465548,-2795.2180174465548,-1119.9264159421318,1.0,174.0,,,
486000.0,468000.0,700.0,-652.036644196147,1.2723394252348101,3205.187124,-59368.368511488996,-1140302.05240282,-1046.910095143885,-1046.910095143885,-993.8950194621261,1.0,238.0,,,
522000.0,504000.0,700.0,-731.9857840121874,44.090380059845415,7478.769956,-23724.377698135053,-1140310.847090465,-5369.5216062245145,-5369.5216062245145,-736.6601447147312,1.0,133.0,,,
558000.0,540000.0,700.0,-781.833083229001,4.9496503823456095,22970.507722,12833.7480026377,-1140315.72634511,-6631.737548563555,-6631.737548563555,-1565.1683837001337,1.0,145.0,,,
594000.0,576000.0,700.0,-781.0477964971335,2.3378714362895847,20833.716306,49704.761763978095,-1140322.0005615498,-6442.68554661698,-6442.68554661698,-2331.843163946995,1.0,110.0,,,
666000.0,648000.0,700.0,-585.6803761603995,10.18340913577427,15491.737765999998,120628.831948015,-1140323.21734998,-13111.580077635801,-13111.580077635801,-3025.881249860428,1.0,106.0,,,
702000.0,684000.0,700.0,-623.108554309453,3.27260676845233,14957.539912,156653.902746488,-1140336.983788245,-4709.719238083305,-4709.719238083305,-3217.335034033478,1.0,123.0,,,
738000.0,720000.0,700.0,-843.0692116090011,13.974846685125945,23504.705576,191447.050376383,-1140326.817724985,-8820.569701807959,-8820.569701807959,-1703.675390531268,1.0,76.0,,,
774000.0,756000.0,700.0,-869.2787265973691,11.32592852578756,10149.759226,227627.362780142,-1140281.68100547,-7517.54406708753,-7517.54406708753,-2739.9436522140936,1.0,75.0,,,
810000.0,792000.0,700.0,-1137.203592044845,37.99809905140885,17628.529182,268351.16817510803,-1140297.441477495,-11743.58691362072,-11743.58691362072,-4769.261083784372,1.0,43.0,,,
846000.0,828000.0,700.0,-1264.1918131898901,37.931795985371146,16560.133474000002,300462.115194333,-1140283.62362492,-11540.310058159015,-11540.310058159015,-4387.067992977303,1.0,127.0,,,
882000.0,864000.0,700.0,-905.1192504862345,1.821152322645665,13354.94635,336475.8663357935,-1140291.23430599,-3271.84069809409,-3271.84069809409,-1385.5976561672942,1.0,110.0,,,
918000.0,900000.0,700.0,-97.451576655412,6.104121124594795,14957.539912,372499.289636709,-1140289.2390713901,-8483.713866858725,-8483.713866858725,-3203.1915037605336,1.0,78.0,,,
69000.0,36000.0,710.0,-1202.330572224805,3.950186237636105,22568.48880865,308551.73388809897,-1150088.9678454301,-5038.53051736878,-5038.53051736878,-1082.5757024376082,0.0,86.0,-1503.0906857116117,-1370.5467446293103,-1370.5467446293103
74000.0,72000.0,710.0,-1277.069733942105,11.054415091742165,11524.3347108,303545.9835817785,-1150084.51713453,-4436.131103327165,-4436.131103327165,-1116.4343737239449,0.0,118.0,-1619.994312125924,-1507.6573150095712,-1507.6573150095712
79000.0,72000.0,710.0,-1322.387010880455,14.651748348017602,19687.40513095,298557.3348073045,-1150076.712436065,-7107.109374718965,-7107.109374718965,-1319.5864014419653,0.0,118.0,-1696.4840506083387,-1604.3539974579346,-1604.3539974579346
84000.0,72000.0,710.0,-1330.6292355404898,2.6512058692128653,14885.599001449998,293322.6492170305,-1150063.531059255,-2506.22375476126,-2506.22375476126,-1509.194960645451,0.0,118.0,-1732.5599011588558,-1660.6367919744007,-1660.6367919744007
89000.0,72000.0,710.0,-1301.421225472905,38.710726456653624,19687.40513095,288449.6126610685,-1150053.5475074751,-11690.65527299755,-11690.65527299755,-1664.9448485625999,0.0,118.0,-1728.221863777476,-1676.5056985589697,-1676.5056985589697
94000.0,72000.0,710.0,-1240.968283909895,30.371522525143348,24009.0306475,283235.560840756,-1150048.802183735,-12601.964354997206,-12601.964354997206,-1652.3902508218928,0.0,118.0,-1683.4699384641988,-1651.960717211641,-1651.960717211641
99000.0,72000.0,710.0,-1170.5557156299,8.929098526722626,22088.3081957,278413.402781227,-1150042.090866525,-8557.349609043664,-8557.349609043664,-1568.2530441089175,0.0,118.0,-1598.3041252190242,-1587.2720192179606,-1587.2720192179606
104000.0,72000.0,710.0,-1094.682146621215,3.4040759937868854,18727.04390505,273149.022692359,-1150033.5390913351,-4489.807372856555,-4489.807372856555,-1530.8587300142617,0.0,118.0,-1472.724424041952,-1491.62542828648,-1491.62542828648
109000.0,108000.0,710.0,-1041.7299755783401,4.735675416632034,18727.04390505,268728.114665471,-1150030.637881935,-5218.485839628171,-5218.485839628171,-1465.418680348614,0.0,81.0,-1308.3518626462567,-1378.5295086944798,-1378.5295086944798
114000.0,108000.0,710.0,-997.3047797336426,25.598616399821296,17286.5020662,263021.7092921575,-1150018.914353305,-6598.013915752215,-6598.013915752215,-1428.0243662539583,0.0,81.0,-1158.6803555699712,-1261.4928247192424,-1261.4928247192424
119000.0,108000.0,710.0,-976.3664268016626,4.212579222425405,21608.12758275,258251.9385783695,-1150016.11907613,-3105.89477524828,-3105.89477524828,-1381.2814736356388,0.0,81.0,-1049.646346225477,-1154.0239406380485,-1154.0239406380485
124000.0,108000.0,710.0,-967.988885287072,3.52360178912809,19207.224518,253430.853227011,-1150023.2085922952,-2222.201660044545,-2222.201660044545,-1175.612746115032,0.0,81.0,-981.2498346127734,-1069.6314207281796,-1069.6314207281796
129000.0,108000.0,710.0,-959.2525349375935,3.18078921120439,21127.9469698,248043.878284009,-1150026.96310719,-5560.682616960055,-5560.682616960055,-1049.3758753166776,0.0,81.0,-953.4908207318608,-1021.5536579813715,-1021.5536579813715
134000.0,108000.0,710.0,-946.7833768821486,5.208203482150281,8643.2510331,243214.0095743115,-1150021.431084185,-4722.28759745787,-4722.28759745787,-1074.2962148675174,0.0,81.0,-966.3693045827388,-1014.1133929663541,-1014.1133929663541
139000.0,108000.0,710.0,-928.914639214743,5.466120075222345,15365.779614399999,238094.7009243565,-1150016.076877705,-5312.664672632714,-5312.664672632714,-1092.9864695306474,0.0,81.0,-1019.8852861654077,-1043.0407782452487,-1043.0407782452487
144000.0,126000.0,710.0,-912.9413981703995,5.506804297232151,24969.3918734,233516.1040613025,-1150010.43221429,-6300.05908177817,-6300.05908177817,-1130.3669788569068,0.0,87.5,-1114.0387654798674,-1099.796118942297,-1099.796118942297
149000.0,144000.0,710.0,-896.3381361171105,2.61570487178954,21608.12758275,228469.78956275148,-1150003.97635608,-4194.431396304295,-4194.431396304295,-1279.8890161619454,0.0,94.0,-1223.210657898844,-1175.839720181741,-1175.839720181741
154000.0,144000.0,710.0,-884.0326990025893,13.750170306569139,13605.117366916667,223003.929763063,-1149999.3778881966,-6462.02604140798,-6462.02604140798,-1434.6027908734088,0.0,94.0,-1321.7818787950632,-1262.6318870878229,-1262.6318870878229
159000.0,144000.0,710.0,-880.5146348360176,25.536412141897316,14245.358184183333,220696.48831090398,-1149998.6988981734,-9263.340168915041,-9263.340168915041,-1436.679485835979,0.0,94.0,-1409.752428168525,-1351.6329247847846,-1351.6329247847846
164000.0,144000.0,710.0,-878.977003542481,1.3426550421826948,12484.695936699998,214061.579311986,-1149998.234821565,-1492.290405187035,-1492.290405187035,-1461.1267940912799,0.0,94.0,-1487.1223060192299,-1434.303138396868,-1434.303138396868
169000.0,144000.0,710.0,-890.229824038371,1.2782028587607,17286.5020662,208428.527051532,-1149995.92716005,-1482.150756749885,-1482.150756749885,-1475.8482286096842,0.0,94.0,-1553.8915123471775,-1506.3726804861938,-1506.3726804861938
174000.0,144000.0,710.0,-902.3479896115571,1.83283003283185,13925.237775549998,203619.599183399,-1149993.16577834,-1406.301808821596,-1406.301808821596,-1497.9303803872908,0.0,94.0,-1610.0600471523676,-1567.4993958981613,-1567.4993958981613
179000.0,144000.0,710.0,-910.886957296673,1.25448691141634,13445.0571626,198158.140343257,-1149991.779131975,-1594.29284658975,-1594.29284658975,-1554.3625460411747,0.0,94.0,-1655.6279104348005,-1616.6354344718027,-1616.6354344718027
184000.0,180000.0,710.0,-902.4225886331544,3.91497888267808,21608.12758275,192102.308326168,-1149996.9193422,-5690.672118908675,-5690.672118908675,-1569.0839805595792,0.0,83.0,-1688.542171266867,-1652.7115613489884,-1652.7115613489884
189000.0,180000.0,710.0,-890.710224914921,3.813590217459065,22088.3081957,188499.178040412,-1150000.19297329,-4221.096557436185,-4221.096557436185,-1578.8982702385156,0.0,83.0,-1704.5686596103735,-1674.6585416715889,-1674.6585416715889
194000.0,180000.0,710.0,-858.0111748725055,9.583289263153546,23048.6694216,183352.967639449,-1149999.358990205,-6070.445556395509,-6070.445556395509,-1630.423291052931,0.0,83.0,-1703.5790672823446,-1681.4071405814746,-1681.4071405814746
199000.0,180000.0,710.0,-815.556494560081,6.241250987033495,23528.85003455,178412.3594688155,-1149997.33560558,-5694.13232398668,-5694.13232398668,-1674.6708899524442,0.0,83.0,-1685.5733942827806,-1671.8881232205151,-1671.8881232205151
204000.0,180000.0,710.0,-764.826191050115,6.7798354251516955,21608.12758275,172915.551315569,-1150001.686741675,-6794.874511448519,-6794.874511448519,-1592.1732779557924,0.0,83.0,-1650.5516406116808,-1645.3744098851832,-1645.3744098851832
209000.0,180000.0,710.0,-727.4198693994861,5.699154073331395,15365.7796144,168302.8036152685,-1150005.9828028851,-5170.8986814266955,-5170.8986814266955,-1541.405516727083,0.0,83.0,-1598.513806269045,-1602.7766080126855,-1602.7766080126855
214000.0,180000.0,710.0,-708.9544399027691,9.210181770010816,16326.1408403,165309.580725471,-1150010.03606067,-6297.122192129829,-6297.122192129829,-1528.713576419906,0.0,83.0,-1529.4598912548745,-1548.8582329564688,-1548.8582329564688
219000.0,216000.0,710.0,-676.411695563885,11.935108781481194,8643.2510331,158142.418445516,-1150020.2115342799,-5345.636474389385,-5345.636474389385,-1465.2538748840198,0.0,61.0,-1448.9818483753877,-1488.7970187963658,-1488.7970187963658
224000.0,216000.0,710.0,-664.8598301510344,1.57509169021694,15365.779614399999,153232.797491377,-1150019.339346655,-2098.06469715822,-2098.06469715822,-1389.1022330409564,0.0,61.0,-1380.0688169450439,-1427.7706996122097,-1427.7706996122097
229000.0,216000.0,710.0,-654.433808239183,1.849287972217605,18246.8632921,148166.5119467465,-1150016.284348875,-3414.212035979785,-3414.212035979785,-1312.9505911978927,0.0,61.0,-1325.2061093221628,-1370.9570094838334,-1370.9570094838334
234000.0,216000.0,710.0,-646.5982043542425,1.9498172689302602,14405.418388499998,143870.639483043,-1150013.69681919,-2581.561401243025,-2581.561401243025,-1284.393725506744,0.0,61.0,-1284.393725506744,-1323.5336824910703,-1323.5336824910703
239000.0,216000.0,710.0,-634.816161464668,1.357064951999,7682.889807199999,138487.273344836,-1150016.75121817,-1298.562499920315,-1298.562499920315,-1298.9733084939849,0.0,61.0,-1257.6316654987882,-1289.746460579383,-1289.746460579383
244000.0,216000.0,710.0,-623.0888322152709,1.758307640158755,10083.79287195,133968.23781579552,-1150015.47772395,-1400.77502433083,-1400.77502433083,-1306.5800474438497,0.0,61.0,-1244.9199292982948,-1269.9511926436728,-1269.9511926436728
249000.0,216000.0,710.0,-610.1001414442935,2.00409592926606,17286.5020662,128648.524197222,-1150016.103181795,-3873.32397444043,-3873.32397444043,-1312.918996568737,0.0,61.0,-1246.2585169052643,-1263.5495879112143,-1263.5495879112143
254000.0,252000.0,710.0,-598.263760472259,2.1464728487864697,17286.5020662,122784.347583878,-1150025.23047176,-4142.3542478685995,-4142.3542478685995,-1321.7935253435794,0.0,120.0,-1261.2972093307833,-1269.8120234884389,-1269.8120234884389
259000.0,252000.0,710.0,-592.1531871883385,1.386129516976975,17286.5020662,118817.5215627065,-1150035.94383176,-3670.2260740568454,-3670.2260740568454,-1328.1324744684666,0.0,120.0,-1286.7964809274104,-1288.0088764817783,-1288.0088764817783
264000.0,252000.0,710.0,-586.794082758767,4.34431871311612,21127.9469698,113382.280388229,-1150047.48821593,-4364.194091610911,-4364.194091610911,-1349.6849014930835,0.0,120.0,-1321.968338970091,-1317.410523997665,-1317.410523997665
269000.0,252000.0,710.0,-586.3672403384845,10.373332952373016,15845.960227349999,108368.606371801,-1150043.842763015,-6196.042724359905,-6196.042724359905,-1371.2373285177007,0.0,120.0,-1366.812783458826,-1357.2873431425305,-1357.2873431425305
274000.0,252000.0,710.0,-590.5726338547474,1.32738258197573,15365.779614399999,103310.7972190385,-1150033.19370261,-1160.243034347356,-1160.243034347356,-1280.7691572824197,0.0,120.0,-1421.3298143936145,-1406.9680808542923,-1406.9680808542923
279000.0,252000.0,710.0,-599.41812648642,1.62119108968498,14405.418388499998,98444.379019424,-1150032.78054458,-1956.12255849127,-1956.12255849127,-1053.4506244060858,0.0,120.0,-1485.5194317744576,-1466.321405012108,-1466.321405012108
