x,y,Line,bedmap2_bed,Distance,Susc,Window_Width,Depth,data/results/rosetta_lindeque_basement_g80kfilt.nc,Distance_36k,Depth_36k
6204.8639196,-1030316.99607,590.0,-643.031604629,349783.75,25.0257439116,46469.4210855,-12731.3837886,-1500.1593154,,
6128.89524745,-1030316.88731,590.0,-642.969763664,349859.71875,29.5422097083,42556.2066783,-14073.7089839,-1500.71414907,,
6031.45789273,-1030316.71938,590.0,-642.890483609,349957.15625,17.9965484997,37664.6886693,-10753.545898,-1501.43218998,,
6031.17664316,-1030316.71889,590.0,-642.890254822,349957.4375,18.6521403042,40599.5994747,-10690.7050777,-1501.4342721,,
6011.80167497,-1030316.68383,590.0,-642.874495059,349976.8125,31.9758769013,43534.5102801,-14829.2070307,-1501.57785941,,
5974.67674918,-1030316.6096,590.0,-642.844304731,350013.9375,20.9474150112,48426.0282891,-11471.8574214,-1501.85388494,,
5879.14569612,-1030316.41565,590.0,-642.766645127,350109.46875,24.8464342116,42556.2066783,-12293.686523,-1502.56852081,,
5866.301974,-1030316.38889,590.0,-642.756207393,350122.3125,36.6466794115,32773.1706603,-15084.4482416,-1502.66508999,,
5745.20848829,-1030316.1359,590.0,-642.6578324,350243.40625,23.7945889785,45491.1174837,-12316.8134761,-1503.58109814,,
5659.92741228,-1030315.96371,590.0,-642.588582834,350328.6875,26.1942232566,30816.5634567,-12630.085937,-1504.23205223,,
5641.39619817,-1030315.92724,590.0,-642.573538288,350347.21875,19.1295590558,41577.9030765,-10878.4970699,-1504.374136,,
5528.74011075,-1030315.73688,590.0,-642.482077622,350459.875,11.0835238135,45491.1174837,-6452.27246068,-1505.24215049,,
5516.14637642,-1030315.71701,590.0,-642.471854605,350472.46875,25.9991480342,43534.5102801,-12790.5205073,-1505.3396916,,
5515.08387775,-1030315.71534,590.0,-642.47099214,350473.53125,11.8592947386,43534.5102801,-7553.25976533,-1505.34792589,,
5321.70894641,-1030315.56158,590.0,-642.426430139,350666.90625,5.3337258956,38642.9922711,-3600.68554672,-1506.85559184,,
5256.08395178,-1030315.53535,590.0,-642.41450679,350732.53125,22.1789709916,46469.4210855,-12024.6923824,-1507.37247645,,
5253.20895197,-1030315.53431,590.0,-642.413984273,350735.40625,14.3686258416,40599.5994747,-9221.25585902,-1507.39518691,,
5178.92770756,-1030315.50563,590.0,-642.400483189,350809.6875,27.3166445017,44512.8138819,-13239.6357417,-1507.98401571,,
5106.89646451,-1030315.47397,590.0,-642.387389265,350881.71875,1.06473381265,6358.9734117,-1551.44335929,-1508.55881743,,
5020.89648434,-1030315.41585,590.0,-642.371760419,350967.71875,1.37755836485,6358.9734117,-1895.44677724,-1509.25042657,324000.0,-1895.44677724
5001.14648909,-1030315.40215,590.0,-642.368169995,350987.46875,9.01945910564,47447.7246873,-2946.56689439,-1509.41000436,,
4979.45899808,-1030315.38245,590.0,-642.364228892,351009.15625,0.158220170809,1467.4554027,-642.364228892,-1509.5856795,,
4959.83400654,-1030315.36423,590.0,-642.360662029,351028.78125,19.2399800515,49404.3318909,-11138.0361324,-1509.74494618,,
4899.27153263,-1030315.30801,590.0,-642.349650227,351089.34375,0.685527296671,8315.5806153,-1064.19042962,-1510.2381695,,
4883.67779219,-1030315.29077,590.0,-642.346814806,351104.9375,16.4353015128,41577.9030765,-10085.5947262,-1510.36566216,,
4875.70904723,-1030315.28181,590.0,-642.345365692,351112.90625,1.13819170268,7337.2770135,-1621.24584952,-1510.43088489,,
4867.05280271,-1030315.27207,590.0,-642.343791395,351121.5625,25.7464071981,41577.9030765,-12818.585937,-1510.50178609,,
4831.95907492,-1030315.23259,590.0,-642.337407229,351156.65625,10.9411582578,39621.2958729,-8107.52441375,-1510.78977912,,
4821.11533178,-1030315.22039,590.0,-642.335434001,351167.5,6.57714757709,22011.8310405,-6109.31787085,-1510.8789454,324000.0,-6109.31787085
4712.74040661,-1030315.09307,590.0,-642.315699631,351275.875,0.732089822646,10272.1878189,-1153.17480461,-1511.77487194,,
4559.67801989,-1030314.90685,590.0,-642.287781247,351428.9375,0.705576804193,5380.6698099,-1171.35253899,-1513.05481536,,
4473.58433393,-1030314.80184,590.0,-642.276980712,351515.03125,0.680009454742,7337.2770135,-1077.60864251,-1513.7822202,,
4473.33433412,-1030314.80154,590.0,-642.276981659,351515.28125,19.6989547835,38642.9922711,-11383.1894527,-1513.78434033,,
4458.9280949,-1030314.78391,590.0,-642.277036253,351529.6875,7.74038837171,18098.6166333,-7329.80664034,-1513.90658943,324000.0,-7329.80664034
4380.33440203,-1030314.68922,590.0,-642.277334115,351608.28125,1.8739804983,13207.0986243,-3409.0273436,-1514.57615282,324000.0,-3409.0273436
4326.89693278,-1030314.6319,590.0,-642.277536737,351661.71875,17.8293865847,35708.0814657,-11089.9931636,-1515.03379728,,
4324.45943418,-1030314.62929,590.0,-642.27754598,351664.15625,0.862542078796,11250.4914207,-1387.81127921,-1515.05472224,,
4248.61571901,-1030314.55713,590.0,-642.277833691,351740.0,0.559689097436,10272.1878189,-808.438110289,-1515.70774828,,
4221.17822873,-1030314.53404,590.0,-642.277937817,351767.4375,18.9625114288,26903.3490495,-10795.5175777,-1515.94495287,,
4220.428229,-1030314.5334,590.0,-642.277940664,351768.1875,10.7248244119,44512.8138819,-6658.79492161,-1515.95144462,,
4164.92824506,-1030314.49162,590.0,-642.278151357,351823.6875,31.5604750229,43534.5102801,-14299.5878901,-1516.43285604,,
4138.92825002,-1030314.47555,590.0,-642.27825011,351849.6875,14.4168761948,25925.0454477,-9492.41992151,-1516.65907286,324000.0,-9492.41992151
4124.11575285,-1030314.46639,590.0,-642.27830637,351864.5,22.6645873161,28859.9562531,-11729.4511714,-1516.78817507,,
4007.52201986,-1030314.40378,590.0,-642.278749347,351981.09375,21.7156470784,47447.7246873,-11969.7197261,-1517.80981639,,
3949.39702666,-1030314.37566,590.0,-642.278970227,352039.21875,13.9888215859,49404.3318909,-9120.36621059,-1518.32283133,,
3933.74077843,-1030314.36822,590.0,-642.279029724,352054.875,27.3437099992,44512.8138819,-13478.0498042,-1518.46144224,,
3909.74078114,-1030314.35682,590.0,-642.279120929,352078.875,8.62074796359,46469.4210855,-3333.69628891,-1518.67427974,,
3856.42828745,-1030314.33089,590.0,-642.279323519,352132.1875,54.9473360485,34729.7778639,-18583.7343743,-1519.14862775,,
3814.24079268,-1030314.30987,590.0,-642.279483827,352174.375,31.7013278198,31794.8670585,-14042.6308589,-1519.52551681,,
3787.490796,-1030314.29654,590.0,-642.279585474,352201.125,26.0683234976,29838.2598549,-12754.2392573,-1519.76518604,,
3778.24079723,-1030314.29178,590.0,-642.279620621,352210.375,34.9313689635,40599.5994747,-15341.0097651,-1519.84819167,,
3756.92830044,-1030314.28008,590.0,-642.279701591,352231.6875,0.832147551118,6358.9734117,-1378.09374992,-1520.03970631,,
3720.80330589,-1030314.26024,590.0,-642.279838837,352267.8125,13.278112792,42556.2066783,-8810.73632778,-1520.36510944,,
3709.24080763,-1030314.25389,590.0,-642.279882765,352279.375,25.0563731194,25925.0454477,-13915.2949214,-1520.46946926,324000.0,-13915.2949214
3616.0845775,-1030314.19338,590.0,-642.280236555,352372.53125,25.1959022525,27881.6526513,-12241.7529292,-1521.31421182,,
3523.61586042,-1030314.1161,590.0,-642.280587494,352465.0,15.6623857119,24946.7418459,-9875.20507775,-1522.15969457,324000.0,-9875.20507775
3523.24086059,-1030314.11575,590.0,-642.280588917,352465.375,0.559675395852,8315.5806153,-719.415161073,-1522.16313758,,
3468.64713682,-1030314.06251,590.0,-642.280872197,352519.96875,19.2900153769,6358.9734117,-5965.91503882,-1522.66558995,324000.0,-5965.91503882
3463.67839051,-1030314.05647,590.0,-642.280903103,352524.9375,9.18774623888,23968.4382441,-7391.70214815,-1522.71146462,324000.0,-7391.70214815
3431.11591463,-1030314.01683,590.0,-642.281105641,352557.5,19.0100760535,27881.6526513,-11091.0468746,-1523.01257003,,
3398.70968863,-1030313.97739,590.0,-642.281307208,352589.90625,3.08329939323,23968.4382441,-3195.22998032,-1523.31303713,324000.0,-3195.22998032
3355.67847655,-1030313.92048,590.0,-642.2815748,352632.9375,14.2553923198,24946.7418459,-9292.02636683,-1523.71338361,324000.0,-9292.02636683
3314.49101967,-1030313.86088,590.0,-642.281830855,352674.125,20.6943271549,39621.2958729,-11906.3613277,-1524.09804537,,
3268.45981833,-1030313.79395,590.0,-642.282117019,352720.15625,39.8102568365,32773.1706603,-16603.4999994,-1524.52949928,,
3201.64739403,-1030313.69338,590.0,-642.282532327,352786.96875,18.3079856205,25925.0454477,-10497.8076168,-1525.15873872,324000.0,-10497.8076168
3063.52252859,-1030313.50075,590.0,-642.28339113,352925.09375,37.0569071565,42556.2066783,-15816.4511713,-1526.4701666,,
3025.64756053,-1030313.45156,590.0,-642.283626672,352962.96875,0.454420578869,5380.6698099,-1065.12670891,-1526.83226836,,
2811.64773806,-1030313.17591,590.0,-642.284957559,353176.96875,1.44847009808,7337.2770135,-2014.10375966,-1528.89924012,324000.0,-2014.10375966
2724.67905897,-1030313.06486,590.0,-642.285498441,353263.9375,13.550657676,47447.7246873,-653.915039005,-1529.74952156,,
2715.39781647,-1030313.05306,590.0,-642.285556165,353273.21875,4.84026265481,21033.5274387,-5083.63671854,-1529.84061475,324000.0,-5083.63671854
2695.21033278,-1030313.0274,590.0,-642.285681718,353293.40625,8.48785377358,45491.1174837,-4111.1333006,-1530.0389857,,
2595.89790519,-1030312.90754,590.0,-642.286299468,353392.71875,12.0829721137,23968.4382441,-8560.65039029,-1531.01941256,324000.0,-8560.65039029
2549.24168497,-1030312.85495,590.0,-642.286589734,353439.375,49.0146704347,41577.9030765,-18099.8515618,-1531.48262035,,
2527.83544604,-1030312.83318,590.0,-642.286722943,353460.78125,12.4276379769,43534.5102801,-8122.83496062,-1531.69566255,,
2436.71048915,-1030312.74479,590.0,-642.28729079,353551.90625,29.4369773917,40599.5994747,-13582.2207026,-1532.60682241,,
2418.21049588,-1030312.72902,590.0,-642.287406168,353570.40625,23.86004904,25925.0454477,-11768.0400386,-1532.79268125,324000.0,-11768.0400386
2411.52299831,-1030312.72331,590.0,-642.287447875,353577.09375,19.9487532208,40599.5994747,-11985.9482417,-1532.85994483,,
2372.14801263,-1030312.68974,590.0,-642.287693443,353616.46875,38.8989153021,39621.2958729,-16194.6738275,-1533.25682153,,
2346.74177097,-1030312.66917,590.0,-642.287851908,353641.875,31.1175546505,29838.2598549,-13726.8105464,-1533.51363129,,
2337.27302384,-1030312.6618,590.0,-642.287910971,353651.34375,18.611125426,48426.0282891,-10912.7412105,-1533.60948673,,
2329.83552609,-1030312.65601,590.0,-642.287957364,353658.78125,34.3827882138,41577.9030765,-14607.344726,-1533.68483681,,
2326.21052719,-1030312.65319,590.0,-642.287979975,353662.40625,49.0793782728,31794.8670585,-17336.0937494,-1533.72158044,,
2302.14803448,-1030312.63446,590.0,-642.28813007,353686.46875,11.6835186186,49404.3318909,-6272.57128881,-1533.96578705,,
2273.11679328,-1030312.61186,590.0,-642.288311158,353715.5,4.26456315975,22990.1346423,-4451.97802715,-1534.2611245,324000.0,-4451.97802715
2263.02304633,-1030312.604,590.0,-642.28837412,353725.59375,32.2748898678,39621.2958729,-14456.7099604,-1534.36398892,,
2203.71056712,-1030312.55435,590.0,-642.288744045,353784.90625,6.75420995761,22990.1346423,-6053.06884741,-1534.97039497,324000.0,-6053.06884741
2200.42931828,-1030312.55159,590.0,-642.28876451,353788.1875,9.48752181864,48426.0282891,-2974.47045885,-1535.00403527,,
2071.49187128,-1030312.43483,590.0,-642.28956856,353917.125,24.5566744244,45491.1174837,-12786.7441401,-1536.33380181,,
2055.92937849,-1030312.41989,590.0,-642.289665595,353932.6875,10.4432341451,24946.7418459,-8294.13769499,-1536.49532562,324000.0,-8294.13769499
2014.52315666,-1030312.37159,590.0,-642.289923655,353974.09375,18.9301616657,36686.3850675,-11561.8173824,-1536.9263494,,
1917.05448584,-1030312.24795,590.0,-642.290530983,354071.5625,27.424702851,26903.3490495,-12727.2001948,-1537.94716053,,
1884.05451914,-1030312.20107,590.0,-642.290736537,354104.5625,39.9093674674,38642.9922711,-16220.3593744,-1538.29478215,,
1863.46078992,-1030312.17181,590.0,-642.290864814,354125.15625,13.5417754135,49404.3318909,-8098.09960906,-1538.51219341,,
1823.30458806,-1030312.10969,590.0,-642.291114875,354165.3125,15.7569331311,35708.0814657,-10536.8564449,-1538.93731206,,
1813.74210003,-1030312.09456,590.0,-642.291174419,354174.875,8.83738571191,22990.1346423,-7612.80859345,-1539.03875915,324000.0,-7612.80859345
1702.74224076,-1030311.91781,590.0,-642.291865572,354285.875,41.526074308,24946.7418459,-14429.9941401,-1540.22206938,324000.0,-14429.9941401
1673.27352872,-1030311.87051,590.0,-642.292049058,354315.34375,38.7733937329,40599.5994747,-16219.9511713,-1540.53797939,,
1656.46105037,-1030311.84353,590.0,-642.292153741,354332.15625,43.5869711578,33751.4742621,-16414.6230463,-1540.71853878,,
1599.8048672,-1030311.75651,590.0,-642.292506564,354388.8125,30.4505610506,38642.9922711,-13847.516601,-1541.3286391,,
1576.67989428,-1030311.72113,590.0,-642.292650576,354411.9375,8.75801159505,46469.4210855,-2832.97485338,-1541.57842317,,
1573.17989837,-1030311.71577,590.0,-642.292672372,354415.4375,12.4025184939,48426.0282891,-7164.02490206,-1541.61626692,,
1543.08618192,-1030311.67088,590.0,-642.292859798,354445.53125,17.1373306458,26903.3490495,-10939.8056636,-1541.94204266,,
1499.7737232,-1030311.61108,590.0,-642.293129629,354488.84375,33.6335279694,29838.2598549,-14215.3662104,-1542.41209802,,
1306.30512738,-1030311.36771,590.0,-642.294344778,354682.3125,35.0322126174,42556.2066783,-14938.6181635,-1544.52973077,,
1274.86764546,-1030311.334,590.0,-642.294542313,354713.75,9.75723755299,47447.7246873,-4708.74121074,-1544.87651504,,
1250.58640942,-1030311.30796,590.0,-642.294694882,354738.03125,34.1491210207,36686.3850675,-16398.7539056,-1545.14489515,,
1240.43016484,-1030311.29747,590.0,-642.294758704,354748.1875,37.4107139889,37664.6886693,-15438.7460932,-1545.25727928,,
1214.83642785,-1030311.27166,590.0,-642.294919543,354773.78125,33.2846542266,39621.2958729,-14368.2246088,-1545.5408314,,
1186.39894231,-1030311.24299,590.0,-642.295098253,354802.21875,5.72292099576,22011.8310405,-5627.1372068,-1545.85649208,324000.0,-5627.1372068
1053.71151031,-1030311.10866,590.0,-642.295932096,354934.90625,0.147735537362,1467.4554027,-642.295932096,-1547.33766613,,
1007.93028493,-1030311.06117,590.0,-642.296219782,354980.6875,17.1408257834,41577.9030765,-10999.3662105,-1547.85188814,,
937.52407396,-1030310.98708,590.0,-642.296662197,355051.09375,6.18712077134,34729.7778639,-4817.37011699,-1548.64583558,,
888.336607371,-1030310.92975,590.0,-642.296971202,355100.28125,22.477092511,46469.4210855,-12039.6748042,-1549.20286624,,
854.274130508,-1030310.89005,590.0,-642.297185189,355134.34375,31.3682507688,35708.0814657,-14434.1757807,-1549.58967039,,
843.180388044,-1030310.87712,590.0,-642.297254882,355145.4375,27.6705801679,39621.2958729,-13911.5898432,-1549.71583397,,
830.399148502,-1030310.86078,590.0,-642.297335157,355158.21875,10.5893244535,44512.8138819,-6423.11328099,-1549.86133946,,
690.055507731,-1030310.68593,590.0,-642.298216672,355298.5625,27.723863353,37664.6886693,-13792.601562,-1551.46682227,,
590.774314397,-1030310.58027,590.0,-642.298840517,355397.84375,15.8420736015,26903.3490495,-10372.0429684,-1552.61070724,,
583.55556777,-1030310.57329,590.0,-642.298885887,355405.0625,44.9206799102,33751.4742621,-16497.4589838,-1552.69413548,,
520.555595369,-1030310.51442,590.0,-642.299281867,355468.0625,7.56703671765,22011.8310405,-7043.15136691,-1553.42374895,324000.0,-7043.15136691
493.305605145,-1030310.49134,590.0,-642.299452768,355495.3125,17.1959147203,47447.7246873,-10073.3457027,-1553.74013909,,
489.805606401,-1030310.48837,590.0,-642.299474558,355498.8125,5.41566526058,20055.2238369,-5679.71923805,-1553.78081404,324000.0,-5679.71923805
483.368108711,-1030310.48292,590.0,-642.299514635,355505.25,34.3803092012,25925.0454477,-14594.9404291,-1553.85564926,324000.0,-14594.9404291
339.649401645,-1030310.37209,590.0,-642.300409516,355648.96875,28.8743350511,38642.9922711,-14070.4902339,-1555.53355385,,
290.649413453,-1030310.33808,590.0,-642.300714673,355697.96875,38.3858989278,36686.3850675,-15423.2636713,-1556.10876038,,
74.4932519434,-1030310.14626,590.0,-642.302060256,355914.125,22.2628833846,38642.9922711,-12997.3007808,-1558.66645885,,
21.0557916636,-1030310.08138,590.0,-642.30239267,355967.5625,25.079964259,37664.6886693,-14164.9687495,-1559.30394881,,
-70.1316136923,-1030309.95,590.0,-642.30295963,356058.75,22.0782333139,37664.6886693,-12571.0419917,-1560.39655462,,
-95.2565848351,-1030309.91192,590.0,-642.30311582,356083.875,43.2286302053,40599.5994747,-16128.2226557,-1560.69857882,,
-111.006566746,-1030309.88805,590.0,-642.30321373,356099.625,31.7083804339,43534.5102801,-14420.9062495,-1560.88811022,,
-198.537712301,-1030309.75288,590.0,-642.303757836,356187.15625,34.1170517829,36686.3850675,-15056.7832026,-1561.94432859,,
-313.443801809,-1030309.56107,590.0,-642.304471915,356302.0625,18.781880143,34729.7778639,-11670.2978511,-1563.33841706,,
-345.475001007,-1030309.50402,590.0,-642.304670923,356334.09375,11.1736981548,45491.1174837,-6375.60253881,-1563.72855474,,
-356.881232917,-1030309.4837,590.0,-642.30474179,356345.5,13.8581799102,46469.4210855,-8262.88378874,-1563.86763064,,
-420.099867321,-1030309.36291,590.0,-642.305134453,356408.71875,17.6741438783,42556.2066783,-10766.3085933,-1564.64007485,,
-488.818482617,-1030309.22688,590.0,-642.305561215,356477.4375,5.38842521403,45491.1174837,-4419.87744122,-1565.48252289,,
-651.005650352,-1030308.89867,590.0,-642.335409059,356639.625,15.3041216441,30816.5634567,-10622.0175777,-1567.48187074,,
-651.41189956,-1030308.89786,590.0,-642.335489293,356640.03125,23.5225542349,44512.8138819,-12187.9716792,-1567.48689705,,
-716.599291023,-1030308.77918,590.0,-642.34837023,356705.21875,16.5716918793,32773.1706603,-10540.0507808,-1568.29436533,,
-802.474171923,-1030308.63638,590.0,-642.365358694,356791.09375,25.6354874906,39621.2958729,-14139.0292964,-1569.36133609,,
-855.13036142,-1030308.55656,590.0,-642.375785056,356843.75,41.7481589228,30816.5634567,-15981.5605463,-1570.0173687,,
-957.474009113,-1030308.41197,590.0,-642.39606931,356946.09375,40.747847228,32773.1706603,-15674.166015,-1571.2964381,,
-1016.09895619,-1030308.33321,590.0,-642.407699916,357004.71875,7.97240046546,21033.5274387,-7147.97607394,-1572.03151243,324000.0,-7147.97607394
-1019.97395282,-1030308.3281,590.0,-642.408468954,357008.59375,1.75801458212,9293.8842171,-2795.44702135,-1572.08016028,324000.0,-2795.44702135
-1043.00518279,-1030308.29773,590.0,-642.413040586,357031.625,16.4448466462,27881.6526513,-11773.1562496,-1572.36946212,,
-1094.59888503,-1030308.22762,590.0,-642.42328806,357083.21875,19.5127628626,36686.3850675,-11757.9169917,-1573.01859289,,
-1099.03638015,-1030308.22104,590.0,-642.424170092,357087.65625,27.4785076054,28859.9562531,-13360.1933589,-1573.07450183,,
-1228.72371875,-1030308.01705,590.0,-642.449981876,357217.34375,15.6092053861,32773.1706603,-10627.030273,-1574.71316084,,
-1260.94242002,-1030307.96101,590.0,-642.456406604,357249.5625,11.6234207464,31794.8670585,-9226.40624965,-1575.12170029,,
-1271.34865428,-1030307.94291,590.0,-642.458482481,357259.96875,20.7111462056,45491.1174837,-11281.9189449,-1575.2537626,,
-1320.87979531,-1030307.83954,590.0,-642.468382221,357309.5,14.8542265813,33751.4742621,-10264.8388668,-1575.88351927,,
-1333.66101394,-1030307.81123,590.0,-642.470939799,357322.28125,21.9464196659,40599.5994747,-12686.367187,-1576.0462603,,
-1349.09847606,-1030307.77703,590.0,-642.474029867,357337.71875,38.7935042806,37664.6886693,-15178.1826166,-1576.24292797,,
-1538.37896317,-1030307.24366,590.0,-642.535698537,357527.0,10.6750924695,25925.0454477,-8549.28710904,-1578.66643304,324000.0,-8549.28710904
-1570.47254393,-1030307.13943,590.0,-642.561893697,357559.09375,20.201315352,35708.0814657,-11889.2363277,-1579.07935979,,
-1579.09749844,-1030307.11142,590.0,-642.568932347,357567.71875,24.1675442607,37664.6886693,-13267.6582026,-1579.19041131,,
-1641.59714858,-1030306.90231,590.0,-642.619927782,357630.21875,6.28043959355,40599.5994747,-7223.34863253,-1579.99629409,,
-1653.97207858,-1030306.86069,590.0,-642.63002196,357642.59375,8.26145841992,31794.8670585,-7443.66308564,-1580.15607212,,
-1872.2209593,-1030306.16213,590.0,-642.807855552,357860.84375,10.8042535949,23968.4382441,-8625.42773404,-1582.98404305,324000.0,-8625.42773404
-2044.43900044,-1030305.66826,590.0,-642.947941712,358033.0625,24.6656138309,33751.4742621,-13089.0224604,-1585.22822837,,
-2050.47022747,-1030305.65161,590.0,-642.952844286,358039.09375,4.36656346106,30816.5634567,-4805.04248027,-1585.30702265,,
-2064.37642451,-1030305.61323,590.0,-642.964147383,358053.0,39.7577508104,27881.6526513,-14847.1933588,-1585.48875369,,
-2231.65714702,-1030305.19405,590.0,-643.100020359,358220.28125,17.3112552988,34729.7778639,-11055.8623043,-1587.67965297,,
-2352.56312983,-1030304.94054,590.0,-643.198131738,358341.1875,27.2143587399,36686.3850675,-14312.516601,-1589.26849209,,
-2368.65684992,-1030304.90952,590.0,-643.21118634,358357.28125,66.7251309118,28859.9562531,-17982.4433587,-1589.48031539,,
-2392.21930614,-1030304.86409,590.0,-643.230297489,358380.84375,43.9357410024,41577.9030765,-16216.8320307,-1589.79060942,,
-2465.46919468,-1030304.73639,590.0,-643.289695401,358454.09375,17.0382117031,43534.5102801,-9711.94921838,-1590.75615084,,
-2532.81284973,-1030304.62334,590.0,-643.317886914,358521.4375,14.669677292,32773.1706603,-10378.0517574,-1591.64575916,,
-2544.2815845,-1030304.60466,590.0,-643.317955826,358532.90625,30.4979365805,31794.8670585,-14385.117187,-1591.79764725,,
-2657.71892349,-1030304.41363,590.0,-643.318637349,358646.34375,0.552666743725,4402.3662081,-705.641113222,-1593.30740237,,
-2670.68765386,-1030304.39106,590.0,-643.318715254,358659.3125,46.4853046297,35708.0814657,-18353.8417962,-1593.48085353,,
-2708.2500949,-1030304.32457,590.0,-643.318940882,358696.875,21.9723215028,35708.0814657,-12670.6884761,-1593.98420883,,
-2749.15626659,-1030304.24453,590.0,-643.319186492,358737.78125,22.4835425152,28859.9562531,-12813.7763667,-1594.53415061,,
-2760.40624505,-1030304.22251,590.0,-643.31925404,358749.03125,29.2572604106,25925.0454477,-13050.0253901,-1594.68568174,324000.0,-13050.0253901
-2789.87493863,-1030304.16485,590.0,-643.319430976,358778.5,21.7482358075,43534.5102801,-11086.5605465,-1595.08319029,,
-2858.09353059,-1030304.01817,590.0,-643.319840398,358846.71875,15.6694248192,28859.9562531,-10457.0107418,-1596.00693273,,
-2881.62472357,-1030303.96636,590.0,-643.319981606,358870.25,18.3822063835,44512.8138819,-10018.755859,-1596.32661807,,
-2890.40595229,-1030303.94703,590.0,-643.320034301,358879.03125,18.9444310531,27881.6526513,-11260.249023,-1596.44604897,,
-3068.3429968,-1030303.54444,590.0,-643.321101934,359056.96875,0.363986394522,14185.4022261,-718.974365175,-1598.88157337,,
-3069.96799271,-1030303.5408,590.0,-643.321111684,359058.59375,0.275253511761,3424.0626063,-643.321111684,-1598.90394532,,
-3171.81150889,-1030303.32271,590.0,-643.321722913,359160.4375,19.5783642258,33751.4742621,-12127.2402339,-1600.31035963,,
-3187.74897435,-1030303.28953,590.0,-643.321818577,359176.375,2.24458508229,29838.2598549,-1171.06298821,-1600.53122602,,
-3191.03021724,-1030303.2827,590.0,-643.321838272,359179.65625,36.7862854293,28859.9562531,-14785.4951166,-1600.57672505,,
-3234.78013101,-1030303.1959,590.0,-643.322100935,359223.40625,46.6714944726,38642.9922711,-16020.5742182,-1601.18412838,,
-3296.28001772,-1030303.07786,590.0,-643.322470218,359284.90625,10.8372776577,26903.3490495,-9560.38085901,-1602.04052968,,
-3312.71748908,-1030303.04723,590.0,-643.32256893,359301.34375,4.13931770011,21033.5274387,-5338.04003884,-1602.26992209,324000.0,-5338.04003884
-3312.96748874,-1030303.04682,590.0,-643.322570432,359301.59375,12.9561912975,26903.3490495,-9771.90624963,-1602.27341124,,
-3319.93622929,-1030303.03534,590.0,-643.322612302,359308.5625,32.5682819383,42556.2066783,-13946.6669917,-1602.37069144,,
-3368.15491392,-1030302.95594,590.0,-643.322902013,359356.78125,52.17583742,34729.7778639,-17188.55664,-1603.04485953,,
-3474.18603832,-1030302.79301,590.0,-643.323539231,359462.8125,20.4615077716,26903.3490495,-11454.9804683,-1604.53340658,,
-3572.31095193,-1030302.66326,590.0,-643.338396153,359560.9375,17.1859737345,27881.6526513,-11971.2226558,-1605.91797468,,
-3583.52969336,-1030302.64939,590.0,-643.340678234,359572.15625,17.3726882637,28859.9562531,-12038.8994136,-1606.07669854,,
-3610.49842273,-1030302.61603,590.0,-643.346165402,359599.125,0.52694406637,15163.7058279,-982.669311455,-1606.45862463,,
-3712.59211219,-1030302.50486,590.0,-643.366951094,359701.21875,15.0835643338,29838.2598549,-10602.1992183,-1607.90870996,,
-3729.71710522,-1030302.48942,590.0,-643.370439175,359718.34375,0.848502176669,19076.9202351,-1713.47680655,-1608.15256625,,
-3754.18584533,-1030302.46742,590.0,-643.375423958,359742.8125,26.0061196077,22990.1346423,-12203.4667964,-1608.50133748,324000.0,-12203.4667964
-3761.96709219,-1030302.46043,590.0,-643.377009383,359750.59375,0.941755542972,3424.0626063,-1263.59277336,-1608.61233343,,
-3824.99831765,-1030302.40485,590.0,-643.389855634,359813.625,18.5517080874,29838.2598549,-11000.646484,-1609.51289036,,
-4018.62325115,-1030302.24449,590.0,-643.429356486,360007.25,0.613201118465,10272.1878189,-978.919921806,-1612.29476948,,
-4080.21697068,-1030302.18322,590.0,-643.441940868,360068.84375,14.0059585654,30816.5634567,-9649.72265588,-1613.18469117,,
-4086.21696771,-1030302.17725,590.0,-643.443167148,360074.84375,25.5756836506,28859.9562531,-13948.8867182,-1613.27149708,,
-4133.06069198,-1030302.12826,590.0,-643.452745017,360121.6875,0.857317035159,5380.6698099,-1044.11303704,-1613.94997327,,
-4204.34189599,-1030302.04729,590.0,-643.467332722,360192.96875,23.5552385504,29838.2598549,-12986.1318355,-1614.98487569,,
-4314.62306347,-1030301.91243,590.0,-643.489932202,360303.25,32.3003096168,34729.7778639,-15305.8955072,-1616.5915181,,
-4358.31052331,-1030301.8532,590.0,-643.498898022,360346.9375,0.437188532489,6358.9734117,-643.498898022,-1617.22982428,,
-4517.02911335,-1030301.62797,590.0,-643.541797848,360505.65625,0.889071656034,11250.4914207,-1920.76098623,-1619.55665532,,
-4550.56031974,-1030301.57391,590.0,-643.568928972,360539.1875,14.6935832433,23968.4382441,-9651.74902307,-1620.04983368,360000.0,-9651.74902307
-4610.62274054,-1030301.47637,590.0,-643.617518873,360599.25,0.468536813752,1467.4554027,-814.173705992,-1620.93443866,,
-4640.74769507,-1030301.42408,590.0,-643.641888094,360629.375,0.986333222509,9293.8842171,-1664.24926749,-1621.37876322,,
-4664.43515723,-1030301.38173,590.0,-643.661048582,360653.0625,28.8319715734,29838.2598549,-13984.7646479,-1621.72842341,,
-4760.34124096,-1030301.20334,590.0,-643.738610341,360748.96875,24.8342240878,27881.6526513,-12625.4902339,-1623.14650187,,
-4777.99745689,-1030301.16866,590.0,-643.752886961,360766.625,1.1840714872,2445.7590045,-1332.32641593,-1623.40798489,,
