Distance,Distance_36k,Line,ANTOSTRAT_basement,bedmap2_bed,Susc,Window_Width,x,y,Depth,Depth_filtered,Depth_36k,binned,counts,oib_basement,oib_basement_filt,filt_clip
598000.0,576000.0,404.59,,-695.9413218384123,3.9107321001539397,5067.53935,-261770.2837495905,-1031818.3620198299,-3073.0573729056723,-3073.0573729056723,-1570.7080580247668,0.0,54.0,-1415.5582780986651,-1592.8252567495063,-1592.8252567495063
603000.0,576000.0,404.59,,-710.4440888267685,1.925403673916265,5365.6299,-268022.03727929597,-1031731.9901696199,-4620.177734180161,-4620.177734180161,-1054.2882127773153,0.0,54.0,-1257.4111559620592,-1407.7312897057598,-1407.7312897057598
608000.0,576000.0,404.59,,-715.219705059454,2.29436747291691,8346.5354,-271322.065153434,-1031689.709025295,-7292.9875485406255,-7292.9875485406255,-1034.4259110370285,0.0,54.0,-1152.8240797795652,-1270.358601063157,-1270.358601063157
613000.0,583200.0,404.59,,-712.4823331780857,2.361918606146796,8942.7165,-275601.827275772,-1031640.632200718,-6916.754992401329,-6916.754992401329,-1020.522299818828,0.0,47.2,-1100.7961179706735,-1172.3660943174586,-1172.3660943174586
618000.0,590400.0,404.59,,-709.1543876397284,2.307698075989072,8942.7165,-279034.574709191,-1031603.1255818061,-6262.917211662277,-6262.917211662277,-1016.5498394707706,0.0,40.4,-1068.2965283785961,-1105.4126729644247,-1105.4126729644247
623000.0,597600.0,404.59,,-705.8264421013712,2.253477545831348,8942.7165,-282467.32214261004,-1031565.618962894,-5609.079430923225,-5609.079430923225,-1012.5773791227133,0.0,33.6,-1039.3104057151925,-1061.157240499816,-1061.157240499816
628000.0,604800.0,404.59,,-702.4984965630139,2.199257015673624,8942.7165,-285900.069576029,-1031528.112343982,-4955.241650184173,-4955.241650184173,-1008.604918774656,0.0,26.8,-1013.837749980462,-1031.2587004193922,-1031.2587004193922
633000.0,612000.0,404.59,,-693.6239751273944,2.0546689352530265,8942.7165,-295054.062731813,-1031428.09469355,-3211.6742348800344,-3211.6742348800344,-1003.3736323031555,0.0,20.0,-991.8785611744058,-1007.5427781489989,-1007.5427781489989
638000.0,612000.0,404.59,,-688.0773992301322,1.9643013849901534,8942.7165,-300775.30845417804,-1031365.5836620299,-2121.9446003149474,-2121.9446003149474,-1002.1148061797123,0.0,20.0,-973.4328392970231,-987.3403228072794,-987.3403228072794
643000.0,612000.0,404.59,,-683.081634932036,2.82697162757866,5961.811,-307002.323092354,-1031281.77228299,-1670.10839834493,-1670.10839834493,-957.4264787974809,0.0,20.0,-958.5005843483143,-969.7490336367599,-969.7490336367599
648000.0,630000.0,404.59,,-686.78947046844,1.58910332529347,4173.2677,-310761.5156074155,-1031242.622480935,-2988.7092283773445,-2988.7092283773445,-930.991130205175,0.0,30.5,-947.0817963282793,-952.9643091224929,-952.9643091224929
653000.0,648000.0,404.59,,-695.6938271666005,2.202147135180855,3577.0866,-315948.0757495265,-1031208.297309085,-3432.822265471325,-3432.822265471325,-927.2146518348455,0.0,41.0,-933.7626706920753,-935.1815477495305,-935.1815477495305
658000.0,648000.0,404.59,,-707.8517563493435,1.5229905312073,5961.811,-322058.56482236704,-1031184.96174419,-1230.9368895711,-1230.9368895711,-900.7793032425396,0.0,41.0,-913.1294028948596,-914.5961480029256,-914.5961480029256
663000.0,648000.0,404.59,,-711.5872500499872,1.7766542282861901,2980.9055,-326278.42775940127,-1031080.9138478725,-1746.0582884790224,-1746.0582884790224,-866.7909979095748,0.0,41.0,-885.1819929366321,-889.4035083677303,-889.4035083677303
668000.0,648000.0,404.59,,-696.4315372291164,5.5894214770369945,8346.5354,-333084.085390999,-1031016.296900145,-3492.522460781755,-3492.522460781755,-667.5805979600439,0.0,41.0,-849.920440817393,-857.7990273289969,-857.7990273289969
673000.0,648000.0,404.59,,-664.1235678779467,1.3332714222602766,7352.900233333334,-338566.714150334,-1030937.6801501401,-3318.715982923193,-3318.715982923193,-637.3600868519878,0.0,41.0,-807.3447465371422,-818.880404129252,-818.880404129252
678000.0,648000.0,404.59,,-649.9996013106403,1.2855345549537134,8147.808366666667,-340953.363008484,-1030910.88117442,-3769.6888019179764,-3769.6888019179764,-633.8047326039813,0.0,41.0,-757.4549100958795,-774.1462425036999,-774.1462425036999
683000.0,655200.0,404.59,,-623.3504293876259,1.57788722546469,7034.93698,-347470.32041695283,-1030832.005791296,-4487.50195293476,-4487.50195293476,-617.4501030631509,0.0,42.4,-700.2509314936053,-728.1860163914057,-728.1860163914057
688000.0,662400.0,404.59,,-611.553569257258,1.62919955156489,6319.51966,-351440.23970417865,-1030783.863287122,-4213.78124981925,-4213.78124981925,-615.3168905143469,0.0,43.8,-644.7244331415479,-685.6828624648839,-685.6828624648839
693000.0,669600.0,404.59,,-599.75670912689,1.68051187766509,5604.10234,-355410.1589914044,-1030735.7207829481,-3940.06054670374,-3940.06054670374,-613.183677965543,0.0,45.2,-609.4206362628663,-651.3199173966497,-651.3199173966497
698000.0,676800.0,404.59,,-587.959848996522,1.73182420376529,4888.685020000001,-359380.0782786302,-1030687.578278774,-3666.33984358823,-3666.33984358823,-611.050465416739,0.0,46.6,-594.9015172582625,-629.7803178592177,-629.7803178592177
703000.0,684000.0,404.59,,-582.38180219068,4.826029423794845,2384.7244,-366405.7312854385,-1030602.821147365,-2296.98101795211,-2296.98101795211,-602.1390001921118,0.0,48.0,-601.1670761277363,-625.7472005251029,-625.7472005251029
708000.0,684000.0,404.59,,-587.5330366438675,3.9403912128122003,5365.6299,-372014.6894033995,-1030547.8736277351,-1385.250549233715,-1385.250549233715,-703.2220619652203,0.0,48.0,-628.2173128712878,-642.4050983316155,-642.4050983316155
713000.0,684000.0,404.59,,-578.3440514421055,17.201258020999706,2384.7244,-376584.554360837,-1030500.64835207,-3716.517944172425,-3716.517944172425,-819.8563640111148,0.0,48.0,-676.0522274889167,-679.2047031327079,-679.2047031327079
718000.0,684000.0,404.59,,-560.7241303768175,39.28337821457381,3577.0865999999996,-382154.43743943155,-1030490.28546063,-2492.1341551523747,-2492.1341551523747,-835.4076042839007,0.0,48.0,-744.6718199806235,-732.8597193220571,-732.8597193220571
723000.0,696000.0,404.59,,-555.7352159254757,5.034459943364229,6557.9921,-386537.118314848,-1030403.6499866367,-1513.99723298576,-1513.99723298576,-958.5215897767894,0.0,46.333333333333336,-830.2182650694202,-799.798086458008,-799.798086458008
728000.0,708000.0,404.59,,-554.4143757076154,3.2879255914651195,4173.2677,-389987.973724552,-1030322.3438279333,-1679.21614574045,-1679.21614574045,-961.1134631555869,0.0,44.666666666666664,-916.8316143943578,-876.4477440989054,-876.4477440989054
733000.0,720000.0,404.59,,-559.901759525008,19.372638782845467,7750.354300000001,-396652.18785861647,-1030177.02885139,-4466.99645977141,-4466.99645977141,-1029.798107693725,0.0,43.0,-1002.7972789434418,-959.236631803094,-959.236631803094
738000.0,720000.0,404.59,,-571.2971877074795,9.64087375903457,6557.9920999999995,-401779.514398959,-1030100.94768138,-4363.95556622029,-4363.95556622029,-1088.115258716672,0.0,43.0,-1088.115258716672,-1044.592689128919,-1044.592689128919
743000.0,720000.0,404.59,,-574.644249171206,15.159268036187605,8942.7165,-407341.4236891075,-1030092.2020698551,-5608.193603286535,-5608.193603286535,-1240.2142075503757,0.0,43.0,-1172.7855537140488,-1129.5868265142224,-1129.5868265142224
748000.0,720000.0,404.59,,-576.2143156871955,2.61993954152192,7154.1732,-412011.254234236,-1029996.64451474,-3831.41430647313,-3831.41430647313,-1425.378145260972,0.0,43.0,-1256.8081639355719,-1213.933279123672,-1213.933279123672
753000.0,738000.0,404.59,,-591.1955375088135,5.82600283075948,4173.2677,-416586.391980801,-1030016.50867026,-3255.751586766525,-3255.751586766525,-1438.6041408117285,0.0,31.0,-1340.183089381241,-1297.6320469572681,-1297.6320469572681
758000.0,756000.0,404.59,,-612.8404349711545,6.173430580022719,7154.1732,-421883.112961551,-1030017.52974154,-2212.886108287055,-2212.886108287055,-1636.9940740730815,0.0,19.0,-1422.9103300510567,-1380.6831300150106,-1380.6831300150106
763000.0,756000.0,404.59,,-615.112141171958,4.85614113255075,8942.7165,-422170.242640806,-1030008.22058571,-1924.59399403924,-1924.59399403924,-1673.3655618376629,0.0,19.0,-1504.9898859450188,-1463.0865282968996,-1463.0865282968996
18000.0,0.0,404.59,,-941.114763611065,2.96222155452016,7750.3543,310361.132863372,-1035832.06860466,-4740.95703105097,-4740.95703105097,-3332.1789305138736,1.0,11.0,,,
54000.0,36000.0,404.59,,-973.124596273622,2.5385510905266804,8942.7165,280627.73272676545,-1035716.85014919,-6848.930175509145,-6848.930175509145,-3379.7841795356644,1.0,14.0,,,
126000.0,108000.0,404.59,,-699.4244144587035,19.65601497158949,5961.811,194428.769956287,-1035370.543236225,-9527.760741822534,-9527.760741822534,-3925.108788891757,1.0,16.0,,,
198000.0,180000.0,404.59,,-690.3971671095715,1.23092182843807,7154.1732,137776.540203159,-1035048.77487036,-5863.140624762071,-5863.140624762071,-5108.952343538214,1.0,8.0,,,
234000.0,216000.0,404.59,,-774.913277382047,3.007107832796885,6557.9921,104226.53963163905,-1034894.804826095,-6389.433349353199,-6389.433349353199,-3102.5351561077696,1.0,22.0,,,
270000.0,252000.0,404.59,,-797.452277851408,2.23250171841815,4173.2677,72186.22015777195,-1034699.788997855,-3272.7573240706197,-3272.7573240706197,-1739.0146361355137,1.0,53.0,,,
306000.0,288000.0,404.59,,-693.6934275689075,1.4987610925435049,5961.811,29898.216356965953,-1034380.846519495,-2776.5584715487603,-2776.5584715487603,-1797.8009276373791,1.0,64.0,,,
342000.0,324000.0,404.59,,-643.1596677458575,2.0294726076944,7154.1732,-5378.70992797814,-1034179.638074945,-1836.5614012688502,-1836.5614012688502,-1383.535339272839,1.0,31.0,,,
378000.0,360000.0,404.59,,-671.1353823670299,1.37480410547589,4769.4488,-40656.1060895274,-1033903.84582002,-4523.39892558977,-4523.39892558977,-3111.1336424356036,1.0,8.0,,,
414000.0,396000.0,404.59,,-639.165072879532,1.609624016282785,7154.1732,-80408.83192837739,-1033549.433516985,-4369.4470212982305,-4369.4470212982305,-1070.547241139154,1.0,24.0,,,
450000.0,432000.0,404.59,,-589.5176525495494,6.413306190215515,7750.354300000001,-111469.99493538501,-1033287.04567636,-7477.439208690485,-7477.439208690485,-2208.758105357513,1.0,20.0,,,
486000.0,468000.0,404.59,,-507.2709230876305,1.55978191524391,2980.9055000000003,-150037.146585575,-1032975.27963977,-1137.3021849845,-1137.3021849845,-768.6451659543104,1.0,58.0,,,
522000.0,504000.0,404.59,,-467.594980142591,229.9154563995127,8346.5354,-186041.52656119602,-1032587.2686234401,-7774.8674313364,-7774.8674313364,-1541.45703116189,1.0,72.0,,,
558000.0,540000.0,404.59,,-572.3996715110416,4.94514413103607,4769.4488,-223629.520169386,-1032255.53085339,-4643.92065410121,-4643.92065410121,-3511.6728514060883,1.0,34.0,,,
594000.0,576000.0,404.59,,-691.0817752683905,5.41580612847594,5961.811,-260407.79403346,-1031835.31785864,-4066.8354490430947,-4066.8354490430947,-1580.63920889491,1.0,54.0,,,
630000.0,612000.0,404.59,,-699.1705510246566,2.1450364855159,8942.7165,-289332.817009448,-1031490.60572507,-4301.403869445121,-4301.403869445121,-1004.6324584265986,1.0,20.0,,,
666000.0,648000.0,404.59,,-710.4762514459135,1.6301788569741,4173.2677,-327585.1494842305,-1031069.444282495,-1482.699340734245,-1482.699340734245,-864.9027587244101,1.0,41.0,,,
702000.0,684000.0,404.59,,-580.308864415838,3.8117317924850598,2980.9055000000003,-365387.153378911,-1030615.02602311,-2662.1937254589798,-2662.1937254589798,-598.2511901239153,1.0,48.0,,,
738000.0,720000.0,404.59,,-571.2971877074795,9.64087375903457,6557.9920999999995,-401779.514398959,-1030100.94768138,-4363.95556622029,-4363.95556622029,-1088.115258716672,1.0,43.0,,,
774000.0,756000.0,404.59,,-615.112141171958,4.85614113255075,8942.7165,-422170.242640806,-1030008.22058571,-1924.59399403924,-1924.59399403924,-1683.2850585007304,1.0,19.0,,,
