x,y,Line,bedmap2_bed,Distance,Susc,Window_Width,Depth,data/results/rosetta_lindeque_basement_g80kfilt.nc,Distance_36k,Depth_36k
281599.318793,-1092699.58217,650.0,-1156.16858726,95546.5546875,25.4276265481,33530.9549317,-13605.3115229,-3195.64495984,,
281581.869982,-1092700.41656,650.0,-1156.17005693,95564.0234375,21.1142236722,25263.0482363,-12779.023437,-3195.24846811,72000.0,-12779.023437
281525.215971,-1092703.12573,650.0,-1156.17482886,95620.7421875,9.39134735267,23425.7356372,-9114.99999965,-3193.95886182,72000.0,-9114.99999965
281507.720696,-1092703.96982,650.0,-1156.1763175,95638.2578125,21.3094173385,40880.2053278,-12545.8935542,-3193.56003165,,
281487.197765,-1092704.96146,650.0,-1156.16788972,95658.8046875,25.2140054858,39961.5490283,-13741.9023432,-3193.09179846,,
281463.530064,-1092706.10505,650.0,-1156.15113431,95682.5,40.1702601613,28019.0171347,-16160.9062494,-3192.55128568,,
281450.677871,-1092706.72605,650.0,-1156.14205836,95695.3671875,19.3658964342,27100.3608353,-12018.7558589,-3192.25753737,,
281450.412556,-1092706.73887,650.0,-1156.14187117,95695.6328125,22.2347955282,43636.1742262,-12893.3525386,-3192.25147162,,
281449.070371,-1092706.80372,650.0,-1156.1409243,95696.9765625,5.72605508686,48229.4557237,-1156.1409243,-3192.22078498,,
281441.891247,-1092707.15061,650.0,-1156.13586263,95704.1640625,23.8536447511,42717.5179267,-13506.9960932,-3192.05661686,,
281436.951697,-1092707.38928,650.0,-1156.13238287,95709.109375,29.5012052198,31693.6423328,-14712.9023432,-3191.94363253,,
281414.969599,-1092708.45285,650.0,-1156.11692874,95731.1171875,13.1881078048,25263.0482363,-10379.7138668,-3191.44055516,72000.0,-10379.7138668
281411.091325,-1092708.64053,650.0,-1156.11420711,95735.0,9.46168959355,35368.2675308,-8470.81933561,-3191.35174952,,
281385.863035,-1092709.86137,650.0,-1156.09653839,95760.2578125,8.62969100657,41798.8616273,-7180.49609347,-3190.77371342,,
281350.59181,-1092711.56822,650.0,-1156.07193938,95795.5703125,12.8428154351,32612.2986323,-10222.8632809,-3189.9645618,,
281343.201995,-1092711.92531,650.0,-1156.06679969,95802.96875,23.2500103898,39042.8927287,-13238.4072261,-3189.79488,,
281329.889331,-1092712.56709,650.0,-1156.05755065,95816.296875,2.803992031,17913.7978403,-5586.0253904,-3189.48905472,72000.0,-5586.0253904
281325.12143,-1092712.79695,650.0,-1156.05424228,95821.0703125,8.2791507356,20669.7667388,-8896.72753872,-3189.37948475,72000.0,-8896.72753872
281276.115844,-1092715.15945,650.0,-1156.0203652,95870.1328125,12.7575908071,25263.0482363,-10273.1249996,-3188.25211636,72000.0,-10273.1249996
281269.771649,-1092715.46529,650.0,-1156.01599646,95876.484375,6.54118942731,45473.4868253,-4869.62011698,-3188.10601359,,
281264.629184,-1092715.7132,650.0,-1156.0124581,95881.6328125,13.6743225833,22507.0793378,-10316.6630855,-3187.98756017,72000.0,-10316.6630855
281253.298585,-1092716.25927,650.0,-1156.00467053,95892.9765625,10.2370459646,36286.9238303,-8923.95605434,-3187.72648417,,
281249.904084,-1092716.42279,650.0,-1156.00233971,95896.375,25.6286302053,29856.3297338,-13935.4111323,-3187.64824667,,
281223.294315,-1092717.70462,650.0,-1155.98410669,95923.015625,29.7521818635,34449.6112312,-14603.2812495,-3187.03459658,,
281202.810255,-1092718.69136,650.0,-1155.97011749,95943.5234375,2.21395977059,13320.5163427,-5544.8847654,-3186.56180661,72000.0,-5544.8847654
281202.630775,-1092718.70001,650.0,-1155.9699951,95943.703125,10.6450461308,39042.8927287,-8867.15624966,-3186.55766253,,
281123.183979,-1092722.53001,650.0,-1155.91612949,96023.2421875,26.885165406,38124.2364292,-14009.9970698,-3184.72076342,,
281104.970779,-1092723.40853,650.0,-1155.90386775,96041.4765625,13.0503470202,22507.0793378,-10470.2792965,-3184.29896142,72000.0,-10470.2792965
281077.026728,-1092724.75689,650.0,-1155.88511826,96069.453125,28.2263298978,32612.2986323,-14285.7744135,-3183.65131888,,
281045.204527,-1092726.2955,650.0,-1155.86386615,96101.3125,15.4449598953,30774.9860332,-11322.1230464,-3182.91313048,,
281029.878681,-1092727.0365,650.0,-1155.8536659,96116.65625,27.8337357659,36286.9238303,-14201.1220698,-3182.55735141,,
281029.636776,-1092727.0482,650.0,-1155.85350508,96116.8984375,7.80190445516,42717.5179267,-6549.57226536,-3182.55173441,,
280998.025266,-1092728.57661,650.0,-1155.83253829,96148.546875,23.4700419749,41798.8616273,-13222.039062,-3181.81736632,,
280965.438268,-1092730.15083,650.0,-1155.81102221,96181.171875,20.3608656803,28019.0171347,-12279.4960933,-3181.0596006,,
280955.145579,-1092730.64796,650.0,-1155.80424742,96191.4765625,9.77836318677,33530.9549317,-8772.43945279,-3180.82010936,,
280953.132301,-1092730.74521,650.0,-1155.80292345,96193.4921875,25.5026099244,40880.2053278,-13829.5771479,-3180.77325604,,
280947.365586,-1092731.02374,650.0,-1155.79913332,96199.265625,20.8320110548,23425.7356372,-12582.1767573,-3180.63903742,72000.0,-12582.1767573
280932.195771,-1092731.75644,650.0,-1155.78917841,96214.453125,5.80982825617,46392.1431248,-3988.29833967,-3180.28586097,,
280912.874545,-1092732.68966,650.0,-1155.77653143,96233.796875,27.9806312858,36286.9238303,-14330.2929682,-3179.83581939,,
280908.793365,-1092732.88678,650.0,-1155.77386465,96237.8828125,19.4796338625,28937.6734342,-12132.7363277,-3179.74072786,,
280885.250311,-1092734.02001,650.0,-1155.75850203,96261.453125,63.3481381431,24344.3919367,-18592.4746087,-3179.1919229,72000.0,-18592.4746087
280884.189038,-1092734.07106,650.0,-1155.75781068,96262.515625,10.6670154185,37205.5801298,-9067.95117153,-3179.16717538,,
280879.920535,-1092734.27637,650.0,-1155.75503111,96266.7890625,18.6841409692,28937.6734342,-12382.4121089,-3179.06763246,,
280843.7202,-1092736.01761,650.0,-1155.73152861,96303.03125,28.6707464051,35368.2675308,-14460.5693354,-3178.22298847,,
280832.280301,-1092736.56787,650.0,-1155.72412766,96314.484375,27.3882740421,28019.0171347,-14218.7363276,-3177.95590662,,
280811.413786,-1092737.57125,650.0,-1155.71065987,96335.375,9.20988072479,34449.6112312,-8538.59277311,-3177.46854892,,
280793.699846,-1092738.42236,650.0,-1155.69925789,96353.109375,27.2541600864,38124.2364292,-14199.0527338,-3177.05462207,,
280768.970562,-1092739.61054,650.0,-1155.68339078,96377.8671875,7.25006441692,43636.1742262,-6111.89160132,-3176.47647792,,
280768.080963,-1092739.65329,650.0,-1155.68282108,96378.7578125,8.4866147868,21588.4230382,-8805.41601529,-3176.45567392,72000.0,-8805.41601529
280760.097985,-1092740.03685,650.0,-1155.67771218,96386.75,28.2277200565,37205.5801298,-14335.2343745,-3176.26896658,,
280753.628886,-1092740.34768,650.0,-1155.67357661,96393.2265625,21.5825804173,27100.3608353,-13208.8749995,-3176.11764145,,
280748.821931,-1092740.57864,650.0,-1155.67050623,96398.0390625,8.16673073726,22507.0793378,-8664.42382779,-3176.00518303,72000.0,-8664.42382779
280737.093274,-1092741.14217,650.0,-1155.66302402,96409.78125,33.0992373868,30774.9860332,-15108.9589838,-3175.73074155,,
280732.497014,-1092741.36301,650.0,-1155.66009547,96414.3828125,9.05223277367,39961.5490283,-7832.44726532,-3175.62317337,,
280707.416824,-1092742.57329,650.0,-1155.64416586,96439.4921875,25.3439468872,39961.5490283,-13719.9345698,-3175.03608951,,
280698.466318,-1092743.00555,650.0,-1155.63849665,96448.453125,27.2596043554,39042.8927287,-14138.6757807,-3174.82650258,,
280661.883956,-1092744.7723,650.0,-1155.61540603,96485.078125,27.0620729781,25263.0482363,-14651.8212885,-3173.96948299,72000.0,-14651.8212885
280629.304838,-1092746.34773,650.0,-1155.59495692,96517.6953125,12.5664003408,24344.3919367,-10203.1435543,-3173.20575295,72000.0,-10203.1435543
280588.524596,-1092748.32452,650.0,-1155.56951885,96558.5234375,17.1872838916,26181.7045357,-11489.3974605,-3172.24917572,,
280555.852022,-1092749.90829,650.0,-1155.54925461,96591.234375,32.7414574848,33530.9549317,-15143.3613276,-3171.48228309,,
280552.886754,-1092750.05203,650.0,-1155.54742061,96594.203125,9.78793117779,35368.2675308,-8814.54492153,-3171.4126612,,
280521.962035,-1092751.54916,650.0,-1155.52833895,96625.1640625,6.39071928767,44554.8305258,-5322.92578103,-3170.68635206,,
280501.431392,-1092752.54308,650.0,-1155.51572195,96645.71875,0.298193631296,12401.8600433,-1500.28784171,-3170.20396691,,
280498.278834,-1092752.6957,650.0,-1155.51335309,96648.875,4.9815970202,47310.7994242,-2387.63159168,-3170.12988153,,
280443.865739,-1092755.32455,650.0,-1155.46620904,96703.3515625,18.5822209293,27100.3608353,-11900.7685542,-3168.85057048,,
280443.701866,-1092755.33244,650.0,-1155.46606698,96703.515625,8.35025403125,40880.2053278,-7311.29394502,-3168.84671587,,
280418.098722,-1092756.56535,650.0,-1155.44387204,96729.1484375,0.818823443085,15157.8289418,-2844.73486315,-3168.24437755,,
280407.033419,-1092757.0982,650.0,-1155.43427972,96740.2265625,10.2998077882,31693.6423328,-9203.04980433,-3167.98399492,,
280404.075908,-1092757.24062,650.0,-1155.43171591,96743.1875,9.58608074973,38124.2364292,-8353.97949186,-3167.91439437,,
280352.315354,-1092759.72855,650.0,-1155.38683192,96795.0078125,0.0938803436175,1377.98444925,-1155.38683192,-3166.69583893,,
280329.458822,-1092760.82494,650.0,-1155.36700528,96817.890625,27.972011886,26181.7045357,-14269.6542963,-3166.15749784,,
280329.388591,-1092760.82831,650.0,-1155.36694436,96817.9609375,9.36132594963,32612.2986323,-8803.37597622,-3166.15584347,,
280310.504054,-1092761.73416,650.0,-1155.3505632,96836.8671875,3.88779377234,16995.1415407,-6520.5712888,-3165.71096094,72000.0,-6520.5712888
280310.363591,-1092761.7409,650.0,-1155.35044136,96837.0078125,7.83820910564,41798.8616273,-6959.10253879,-3165.70765159,,
280285.361163,-1092762.94175,650.0,-1155.32875794,96862.0390625,11.8380724794,28019.0171347,-10377.3867184,-3165.11853973,,
280205.243914,-1092766.81744,650.0,-1155.25935962,96942.25,5.68853067077,45473.4868253,-4510.80664043,-3163.23033035,,
280203.012149,-1092766.9254,650.0,-1155.25742645,96944.484375,7.31027346023,42717.5179267,-6597.70898411,-3163.17771626,,
280196.636988,-1092767.23785,650.0,-1155.25191641,96950.8671875,8.93898055025,33530.9549317,-8557.94824186,-3163.027468,,
280195.115394,-1092767.31276,650.0,-1155.25060232,96952.390625,6.66481848973,19751.1104392,-8113.0361325,-3162.99161078,72000.0,-8113.0361325
280166.681083,-1092768.71265,650.0,-1155.22604565,96980.859375,9.71714944726,36286.9238303,-8644.22265592,-3162.3214809,,
280153.587567,-1092769.35727,650.0,-1155.21473774,96993.96875,6.62907800682,20669.7667388,-8080.13867156,-3162.012862,72000.0,-8080.13867156
280092.591592,-1092772.36958,650.0,-1155.16208819,97055.0390625,8.70211381016,39042.8927287,-7748.11816376,-3160.57503956,,
280020.087105,-1092775.96844,650.0,-1155.09955992,97127.6328125,9.99318842989,30774.9860332,-9268.52831996,-3158.86580227,,
280015.069731,-1092776.21519,650.0,-1155.09522602,97132.65625,8.4426076386,39961.5490283,-7601.05175751,-3158.74748421,,
279995.156298,-1092777.19451,650.0,-1155.07802523,97152.59375,8.02433972654,40880.2053278,-7393.3076169,-3158.27788682,,
279995.039252,-1092777.20027,650.0,-1155.07792413,97152.7109375,9.33003283185,34449.6112312,-8642.85253873,-3158.27512663,,
279992.370602,-1092777.33151,650.0,-1155.07561901,97155.3828125,11.4651577176,29856.3297338,-9859.58203087,-3158.21219423,,
279992.097495,-1092777.34494,650.0,-1155.07538311,97155.65625,16.8055876486,25263.0482363,-11445.3759761,-3158.20575377,72000.0,-11445.3759761
279990.037484,-1092777.44625,650.0,-1155.07360372,97157.71875,9.14697863852,31693.6423328,-8843.83593716,-3158.15717432,,
279975.289683,-1092778.17153,650.0,-1155.06086491,97172.484375,14.7240659546,27100.3608353,-11449.2548824,-3157.80938898,,
279943.91354,-1092779.71458,650.0,-1155.03376297,97203.8984375,12.9414055357,23425.7356372,-10394.842773,-3157.06947519,72000.0,-10394.842773
279938.404573,-1092779.9855,650.0,-1155.02900447,97209.4140625,6.50122132408,43636.1742262,-5921.11962867,-3156.93956421,,
279938.232905,-1092779.99395,650.0,-1155.02885618,97209.5859375,10.0300691962,29856.3297338,-9475.19238245,-3156.93551601,,
279934.081445,-1092780.19342,650.0,-1155.02525616,97213.7421875,28.1488550411,24344.3919367,-14182.9892573,-3156.83755882,72000.0,-14182.9892573
279909.74232,-1092781.36254,650.0,-1155.0041489,97238.109375,6.51404548666,18832.4541397,-8052.78710906,-3156.26326397,72000.0,-8052.78710906
279875.914136,-1092782.98745,650.0,-1154.97481264,97271.9765625,11.1988217937,31693.6423328,-9925.02441368,-3155.46511695,,
279873.924243,-1092783.08303,650.0,-1154.97308698,97273.96875,9.28856495719,33530.9549317,-8982.72753872,-3155.41816932,,
279871.434925,-1092783.20261,650.0,-1154.97092822,97276.4609375,6.78222456571,50066.7683228,-6404.27783177,-3155.35943915,,
279848.523717,-1092784.30049,650.0,-1154.95105141,97299.3984375,10.2773657634,27100.3608353,-9653.30468713,-3154.81888661,,
279844.176888,-1092784.50342,650.0,-1154.94726414,97303.75,9.11723464384,37205.5801298,-8194.22460906,-3154.71626749,,
279837.239132,-1092784.8273,650.0,-1154.94121947,97310.6953125,7.39620927188,41798.8616273,-7006.95165988,-3154.55248576,,
279833.74294,-1092784.99052,650.0,-1154.93817334,97314.1953125,8.78301575098,39042.8927287,-8050.325195,-3154.4699518,,
279830.293571,-1092785.15155,650.0,-1154.935168,97317.6484375,7.75167847644,21588.4230382,-8612.7880856,-3154.38852436,72000.0,-8612.7880856
279798.359601,-1092786.64235,650.0,-1154.9073449,97349.6171875,11.2569227413,28937.6734342,-10025.0644527,-3153.6347355,,
279786.53654,-1092787.1943,650.0,-1154.89704383,97361.453125,8.29951947053,39961.5490283,-7846.08789032,-3153.35568686,,
279781.518567,-1092787.42856,650.0,-1154.89267183,97366.4765625,9.78027075887,32612.2986323,-9222.65429652,-3153.23725773,,
279741.795652,-1092789.27105,650.0,-1154.85802668,97406.2421875,8.82284930596,38124.2364292,-8000.7548825,-3152.29973121,,
279741.101077,-1092789.30308,650.0,-1154.85742033,97406.9375,8.76243558308,32612.2986323,-8545.31542936,-3152.28333787,,
279722.331962,-1092790.16863,650.0,-1154.84103539,97425.7265625,5.59607316516,19751.1104392,-7516.82519502,-3151.84037906,72000.0,-7516.82519502
279675.436489,-1092792.33126,650.0,-1154.80009696,97472.671875,9.24910335799,35368.2675308,-8449.91210905,-3150.73390117,,
279659.882844,-1092793.05151,650.0,-1154.78652805,97488.2421875,9.26001059762,38124.2364292,-8620.32031217,-3150.36705289,,
279601.624972,-1092795.7495,650.0,-1154.735705,97546.5625,10.986362314,35368.2675308,-9847.91894494,-3148.99346635,,
279598.940349,-1092795.87383,650.0,-1154.73336299,97549.25,4.80482971075,46392.1431248,-2919.27050768,-3148.93018884,,
279598.479905,-1092795.89515,650.0,-1154.73296131,97549.7109375,15.0387072978,24344.3919367,-11462.4199214,-3148.91933619,72000.0,-11462.4199214
279542.758882,-1092798.48658,650.0,-1154.68438438,97605.4921875,13.1910034494,28019.0171347,-10690.4824215,-3147.60655139,,
279519.604274,-1092799.56455,650.0,-1154.66420187,97628.671875,9.30973838417,37205.5801298,-8506.0566403,-3147.06130492,,
279497.214503,-1092800.60779,650.0,-1154.6419105,97651.0859375,4.77874812983,17913.7978403,-7019.01855441,-3146.53423744,72000.0,-7019.01855441
279494.366071,-1092800.74137,650.0,-1154.63658962,97653.9375,8.82113706259,30774.9860332,-8783.44726529,-3146.4672061,,
279470.618732,-1092801.85501,650.0,-1154.5922295,97677.7109375,9.14109280193,36286.9238303,-8338.59472624,-3145.90847107,,
279439.387429,-1092803.31961,650.0,-1154.53388934,97708.9765625,9.67100095586,37205.5801298,-9108.70214809,-3145.17394588,,
279422.515346,-1092804.11084,650.0,-1154.50237226,97725.8671875,0.167075062599,1377.98444925,-1154.50237226,-3144.77727937,,
279415.546443,-1092804.43764,650.0,-1154.48935434,97732.84375,9.54244867426,28937.6734342,-9325.9306637,-3144.61346976,,
279406.493997,-1092804.86442,650.0,-1154.47245113,97741.90625,10.1042317762,36286.9238303,-9236.40136683,-3144.4007409,,
279401.593224,-1092805.09618,650.0,-1154.46330233,97746.8125,5.75133041726,44554.8305258,-5060.85449198,-3144.28559698,,
279400.570929,-1092805.14453,650.0,-1154.4613939,97747.8359375,8.93143234145,33530.9549317,-8515.01464811,-3144.26157927,,
279388.912085,-1092805.69589,650.0,-1154.43962907,97759.5078125,9.64765086028,34449.6112312,-9385.0166012,-3143.98769641,,
279359.000202,-1092807.11048,650.0,-1154.38378933,97789.453125,0.0705212056354,4133.95334775,-1154.38378933,-3143.2852731,,
279327.995791,-1092808.57673,650.0,-1154.32591008,97820.4921875,8.52864475106,39042.8927287,-8282.35644499,-3142.55758805,,
279294.658838,-1092810.16988,650.0,-1154.26372635,97853.8671875,0.0742647899177,3215.29704825,-1154.26372635,-3141.77583805,,
279268.462244,-1092811.42329,650.0,-1154.21486615,97880.09375,6.50335487491,42717.5179267,-6229.95117162,-3141.16190622,,
279261.673136,-1092811.74813,650.0,-1154.20220354,97886.890625,7.38268431552,40880.2053278,-7239.9794919,-3141.00285275,,
279258.575117,-1092811.89636,650.0,-1154.19642532,97889.9921875,0.0782580465958,2296.64074875,-1154.19642532,-3140.93028057,,
279205.808339,-1092814.44148,650.0,-1154.09806959,97942.8203125,0.452924671162,10564.5474442,-2400.21777332,-3139.69519033,,
279110.740733,-1092819.05917,650.0,-1153.92096364,98038.0,17.9155099327,22507.0793378,-12102.0351558,-3137.47411841,72000.0,-12102.0351558
279089.898222,-1092820.07369,650.0,-1153.88214164,98058.8671875,8.94333284847,20669.7667388,-9242.74316371,-3136.98788704,72000.0,-9242.74316371
279053.074482,-1092821.86301,650.0,-1153.81354314,98095.734375,9.11487719225,34449.6112312,-8545.74511686,-3136.12943277,,
279014.338417,-1092823.73453,650.0,-1153.74134998,98134.515625,8.55171847727,31693.6423328,-8548.02343717,-3135.22717482,,
278997.490881,-1092824.54851,650.0,-1153.70995092,98151.3828125,9.48889639265,35368.2675308,-8796.20898404,-3134.83505647,,
278993.199013,-1092824.75587,650.0,-1153.70195209,98155.6796875,5.0326676918,14239.1726422,-7871.69531219,-3134.73519515,72000.0,-7871.69531219
278971.880071,-1092825.78464,650.0,-1153.66221586,98177.0234375,11.549698695,33530.9549317,-10317.1523434,-3134.23932193,,
278956.296258,-1092826.52864,650.0,-1153.63314519,98192.625,7.15264265231,47310.7994242,-7058.25781222,-3133.87693913,,
278935.06263,-1092827.54237,650.0,-1153.59353515,98213.8828125,14.1700191173,26181.7045357,-11255.8554683,-3133.38344653,,
278934.383716,-1092827.57479,650.0,-1153.59226868,98214.5625,5.02423634777,18832.4541397,-7182.69238253,-3133.36767303,72000.0,-7182.69238253
278911.643992,-1092828.66042,650.0,-1153.54984912,98237.328125,9.1068479345,35368.2675308,-9253.08398402,-3132.83953991,,
278907.117897,-1092828.8765,650.0,-1153.54140597,98241.859375,10.3040842407,34449.6112312,-9469.61328089,-3132.73446489,,
278894.22633,-1092829.49197,650.0,-1153.51735756,98254.765625,9.47341866844,24344.3919367,-9314.26269495,-3132.43526353,72000.0,-9314.26269495
278734.005892,-1092837.04637,650.0,-1153.21819166,98415.1640625,0.139932745356,9645.89114475,-1153.21819166,-3128.72608182,,
278681.485938,-1092839.51895,650.0,-1153.12011459,98467.7421875,2.84726747569,16076.4852413,-5728.4443357,-3127.5147225,72000.0,-5728.4443357
278622.887033,-1092842.28312,650.0,-1153.01070188,98526.40625,4.84772774499,45473.4868253,-3648.60986312,-3126.1660737,,
278577.656716,-1092844.43021,650.0,-1152.92629108,98571.6875,5.79469755216,43636.1742262,-5431.82910134,-3125.12741377,,
278564.749376,-1092845.04293,650.0,-1152.90220284,98584.609375,8.65584843321,38124.2364292,-8595.50390592,-3124.83136386,,
278531.903486,-1092846.60076,650.0,-1152.84090033,98617.4921875,8.68115233563,32612.2986323,-8550.49316373,-3124.07869441,,
278523.545584,-1092846.99484,650.0,-1152.82529446,98625.859375,0.193660339046,5971.26594675,-1152.82529446,-3123.88730896,,
278517.552242,-1092847.27744,650.0,-1152.81410369,98631.859375,9.81671826947,36286.9238303,-9484.5791012,-3123.75011114,,
278514.087342,-1092847.44081,650.0,-1152.80763402,98635.328125,8.60693468955,29856.3297338,-8806.84570279,-3123.67080978,,
278501.468549,-1092848.0358,650.0,-1152.78407221,98647.9609375,9.52392984789,36286.9238303,-9672.80566369,-3123.38210321,,
278494.023695,-1092848.38684,650.0,-1152.77019818,98655.4140625,13.6964487574,17913.7978403,-11422.6103511,-3123.21184597,72000.0,-11422.6103511
278480.647931,-1092849.01753,650.0,-1152.74528338,98668.8046875,6.56875467542,41798.8616273,-6529.8759763,-3122.9060936,,
278407.743241,-1092852.42702,650.0,-1152.60940078,98741.7890625,9.3551014047,33530.9549317,-8916.86914028,-3121.24244702,,
278407.298409,-1092852.44769,650.0,-1152.60857128,98742.234375,0.0918493192716,1377.98444925,-1152.60857128,-3121.23231147,,
278402.811063,-1092852.6562,650.0,-1152.60020355,98746.7265625,0.299733306147,12401.8600433,-1318.90405265,-3121.13007867,,
278402.007243,-1092852.69355,650.0,-1152.59870463,98747.53125,7.41837648575,39961.5490283,-7535.0156247,-3121.11176792,,
278363.509718,-1092854.48239,650.0,-1152.52691678,98786.0703125,8.47815694872,26181.7045357,-8855.65136685,-3120.23561788,,
278286.865178,-1092858.02918,650.0,-1152.38395092,98862.796875,8.52891956196,28019.0171347,-8860.23046841,-3118.49594925,,
278284.828294,-1092858.12343,650.0,-1152.38015147,98864.8359375,12.5200721054,28937.6734342,-10907.021484,-3118.44980621,,
278239.682193,-1092860.23191,650.0,-1152.29599815,98910.03125,9.39191775414,34449.6112312,-9623.93945276,-3117.42855558,,
278207.764069,-1092861.72708,650.0,-1152.23651558,98941.984375,10.6976425484,33530.9549317,-10379.7382809,-3116.70803102,,
278167.535463,-1092863.62676,650.0,-1152.16159145,98982.2578125,11.5662309866,34449.6112312,-10658.1611324,-3115.80183577,,
278153.301598,-1092864.3047,650.0,-1152.13509886,98996.5078125,10.2688700025,32612.2986323,-9655.32812463,-3115.48174727,,
278135.251747,-1092865.16438,650.0,-1152.10150383,99014.578125,8.39855633364,45473.4868253,-8677.51562466,-3115.07620452,,
278133.714427,-1092865.2376,650.0,-1152.09864252,99016.1171875,0.963908600698,14239.1726422,-3362.45410141,-3115.04168279,,
278110.287858,-1092866.35337,650.0,-1152.05504016,99039.5703125,8.80372890865,44554.8305258,-8974.47949184,-3114.51598605,,
277948.101707,-1092874.01817,650.0,-1151.75299404,99201.9375,5.99959271881,42717.5179267,-6041.81201147,-3110.89516273,,
277928.287293,-1092874.94196,650.0,-1151.71605492,99221.7734375,2.88318302718,16995.1415407,-5636.05712868,-3110.45505242,72000.0,-5636.05712868
277927.038649,-1092875.00018,650.0,-1151.71372713,99223.0234375,8.19192918294,48229.4557237,-8439.89843717,-3110.42733615,,
277918.656793,-1092875.38366,650.0,-1151.69807925,99231.4140625,8.52016301637,30774.9860332,-8746.85937466,-3110.24124479,,
277865.508151,-1092877.7908,650.0,-1151.59878384,99284.6171875,6.70284733189,16076.4852413,-8810.7412106,-3109.06322579,72000.0,-8810.7412106
277844.022364,-1092878.76391,650.0,-1151.55864285,99306.125,6.96212752473,40880.2053278,-7245.24707003,-3108.58813806,,
277843.780424,-1092878.77487,650.0,-1151.55819085,99306.3671875,0.254939745501,8727.23484525,-1151.55819085,-3108.58279213,,
277828.717614,-1092879.45427,650.0,-1151.5300412,99321.4453125,4.90301045217,44554.8305258,-4261.75537091,-3108.2500921,,
277813.022519,-1092880.15965,650.0,-1151.50070228,99337.15625,9.7534805918,41798.8616273,-9614.65820276,-3107.90374333,,
277748.954397,-1092883.03946,650.0,-1151.38094084,99401.2890625,8.91349430638,37205.5801298,-9375.00292933,-3106.49369457,,
277712.617646,-1092884.70714,650.0,-1151.31312064,99437.6640625,8.88050037403,45473.4868253,-9010.20996059,-3105.69715028,,
277711.813804,-1092884.74403,650.0,-1151.31162032,99438.46875,3.85905005818,46392.1431248,-1151.31162032,-3105.67955183,,
277679.324566,-1092886.23513,650.0,-1151.25098129,99470.9921875,10.8383436539,31693.6423328,-10245.0390621,-3104.96909711,,
277630.276507,-1092888.52652,650.0,-1151.15955767,99520.09375,8.94630641676,31693.6423328,-8963.15917934,-3103.9001759,,
277616.96318,-1092889.1544,650.0,-1151.13476,99533.421875,12.9729209958,30774.9860332,-11547.3320308,-3103.61076519,,
277603.681068,-1092889.78082,650.0,-1151.11002048,99546.71875,10.1714009642,33530.9549317,-10142.5869137,-3103.32231445,,
277600.91071,-1092889.91147,650.0,-1151.10486035,99549.4921875,8.29343570775,28937.6734342,-8739.15234341,-3103.2621855,,
277493.143236,-1092895.06481,650.0,-1150.90019495,99657.3828125,0.19262457077,9645.89114475,-1150.90019495,-3100.93373106,,
277475.468564,-1092895.91923,650.0,-1150.8566633,99675.078125,7.70823341784,39042.8927287,-8105.83984343,-3100.55329637,,
277458.753828,-1092896.72974,650.0,-1150.81553134,99691.8125,8.81706840662,46392.1431248,-9121.16406215,-3100.19350705,,
277413.861264,-1092898.90662,650.0,-1150.70519295,99736.7578125,9.21949858698,38124.2364292,-9840.82031212,-3099.2269625,,
277410.817965,-1092899.05419,650.0,-1150.69772011,99739.8046875,7.99995947968,27100.3608353,-8595.59081998,-3099.16142889,,
277389.11731,-1092900.11485,650.0,-1150.64448618,99761.53125,21.706159089,23425.7356372,-14467.8652338,-3098.69420485,72000.0,-14467.8652338
277332.412613,-1092902.90781,650.0,-1150.50566913,99818.3046875,11.1575534037,42717.5179267,-10891.9804683,-3097.47332974,,
277306.304046,-1092904.20196,650.0,-1150.44188628,99844.4453125,6.3688637686,41798.8616273,-6955.53369113,-3096.91119029,,
277285.143531,-1092905.27095,650.0,-1150.39030588,99865.6328125,9.13269262738,30774.9860332,-9219.90136683,-3096.45580299,,
277244.968202,-1092907.30055,650.0,-1150.29249992,99905.859375,8.33024166736,29856.3297338,-8754.9208981,-3095.59110708,,
277228.1303,-1092908.15118,650.0,-1150.25155693,99922.71875,10.5006919624,35368.2675308,-10638.9003902,-3095.22867145,,
277220.928683,-1092908.51769,650.0,-1150.23406311,99929.9296875,9.19735994514,46392.1431248,-9436.73632776,-3095.07368703,,
277200.627059,-1092909.55535,650.0,-1150.18479058,99950.2578125,10.9231215194,32612.2986323,-10455.8486324,-3094.63682455,,
277118.998733,-1092913.71757,650.0,-1149.98706813,100031.992188,1.6719156502,15157.8289418,-4435.46826153,-3092.88002387,72000.0,-4435.46826153
277110.166278,-1092914.16439,650.0,-1149.96570263,100040.835938,8.97401712243,47310.7994242,-9309.14941371,-3092.68987883,,
277090.55854,-1092915.15633,650.0,-1149.91830021,100060.46875,5.03034140969,43636.1742262,-5020.63330057,-3092.26776336,,
277080.625929,-1092915.65881,650.0,-1149.8943026,100070.414063,7.58730571025,39961.5490283,-8328.47949186,-3092.05393483,,
277049.907336,-1092917.21156,650.0,-1149.82014399,100101.171875,8.9578287341,37205.5801298,-9284.07128871,-3091.39261936,,
277023.213024,-1092918.52412,650.0,-1149.75564983,100127.898438,8.10539751475,28019.0171347,-8707.73144498,-3090.81747423,,
276953.679206,-1092921.92999,650.0,-1149.58793686,100197.515625,7.87820526141,25263.0482363,-8659.39453092,-3089.31929766,72000.0,-8659.39453092
