Line,ANTOSTRAT_basement,bedmap2_bed,Distance,Susc,Window_Width,x,y,Depth,Distance_36k,Depth_36k
404.59,,-848.4312998999,98124.046875,9.67626751345923,16096.8897,237843.15560774,-1035577.78623237,-10092.6855464904,,
404.59,,-848.361069528332,98141.6875,2.41614067979387,4173.2677,237825.521172535,-1035578.25350679,-5887.59667944872,72000.0,-5887.59667944872
404.59,,-848.226347823738,98175.515625,27.959756087522,49483.0313,237791.704917248,-1035579.14956448,-15892.343749414398,,
404.59,,-848.106011600514,98205.71875,14.6597274815193,25635.7873,237761.51239001,-1035579.9496012,-12144.2128901693,,
404.59,,-847.885778602013,98260.9375,22.001619634831,33982.3227,237706.312197232,-1035581.38105656,-14671.2832025817,,
404.59,,-847.801700493729,98282.0078125,21.949920973345,35174.6849,237685.248964378,-1035581.92721642,-14600.6787103967,,
404.59,,-847.786204167864,98285.890625,32.1709198373368,44713.5825,237681.367456507,-1035582.02786212,-17146.8281243709,,
404.59,,-847.696016887639,98308.484375,18.0480539686198,29212.8739,237658.78129803,-1035582.61351074,-13408.6093745005,,
404.59,,-847.491519594112,98359.671875,36.9808730798992,47098.3069,237607.610403263,-1035583.9171749,-18362.2011712038,,
404.59,,-847.16172063547,98442.1484375,31.2826314229737,39944.1337,237525.160439224,-1035586.01161281,-17162.4550774954,,
404.59,,-847.120909295138,98452.3515625,4.06791456066119,42328.8581,237514.960701721,-1035586.27450943,-3248.40136704022,,
404.59,,-847.054386222645,98468.6953125,9.40762422002338,49483.0313,237498.622377941,-1035586.69562714,-7450.595702832041,,
404.59,,-847.052651431417,98469.0546875,27.8694640181761,48290.6691,237498.263122256,-1035586.7048869,-15858.8535150405,,
404.59,,-847.037038609734,98472.2890625,8.86171981758014,10135.0787,237495.029821087,-1035586.78822473,-9667.9121090052,,
404.59,,-845.35270054667,98822.1015625,27.9192240570309,47098.3069,237145.341595623,-1035596.11007994,-15885.302733789598,,
404.59,,-844.546454551547,98989.8984375,34.4688441528507,38751.7715,236977.599940728,-1035600.41174783,-18073.2968743388,,
404.59,,-843.393728553696,99228.96875,28.1972949834538,45905.9447,236738.57226611,-1035604.86271832,-15990.912108786,,
404.59,,-842.305584482592,99452.671875,6.73298714582064,48290.6691,236514.874448258,-1035606.2092509,-5042.37939432177,,
404.59,,-841.193404550933,99725.8046875,28.9729518925237,44713.5825,236241.751191718,-1035604.16368482,-16259.9101556516,,
404.59,,-840.484573182051,99900.7578125,28.5458416338761,49483.0313,236066.816826077,-1035601.60823621,-15925.580077538201,,
404.59,,-838.720176974459,100335.0546875,30.5012738932152,43521.2203,235632.586182111,-1035594.04439264,-16746.4238275098,,
404.59,,-838.674312784302,100346.3203125,28.9873495612374,48290.6691,235621.322715816,-1035593.82386221,-16079.1933587829,,
404.59,,-838.50735644134,100387.21875,10.8690544790003,49483.0313,235580.434529688,-1035592.90822261,-8698.96386685126,,
404.59,,-837.96064038401,100520.9921875,5.33121738092494,47098.3069,235446.698403004,-1035589.75343353,-2101.29028309561,,
404.59,,-837.164418763574,100715.2421875,9.05198472151336,37559.4093,235252.517646195,-1035584.5716773,-10235.903319923,,
404.59,,-836.486499884808,100880.296875,29.8350339156061,47098.3069,235087.53144395,-1035579.8184976,-16357.3593743983,,
404.59,,-835.641922371364,101085.53125,33.2024893396335,42328.8581,234882.394743854,-1035573.48948857,-17514.1367181082,,
404.59,,-834.421440468694,101381.4296875,8.65192668631357,48290.6691,234586.660246896,-1035563.64288816,-7335.083984086041,,
404.59,,-833.776480978601,101515.53125,30.55335122409,49483.0313,234452.632980539,-1035559.18042869,-16458.4863275198,,
404.59,,-833.584905498684,101547.1328125,31.4187116185647,45905.9447,234421.048169007,-1035558.15162698,-16838.6054681316,,
404.59,,-833.227344989711,101606.1328125,0.234609755084254,2980.9055,234362.077174425,-1035556.30252368,-2886.62817369338,,
404.59,,-830.69048006538,102025.125,37.6690182584501,41136.4959,233943.235349492,-1035545.13490618,-18613.966796195,,
404.59,,-830.227519538749,102101.6796875,12.0711291344935,49483.0313,233866.69937609,-1035543.44228878,-9702.578124629,,
404.59,,-829.959606478777,102145.9609375,32.1057496007508,48290.6691,233822.42898099,-1035542.46187157,-16931.6484368783,,
404.59,,-828.503304272594,102386.1484375,34.2279507400517,44713.5825,233582.308134239,-1035536.81155757,-17605.78710873,,
404.59,,-828.116087601322,102449.828125,6.88586873754919,47098.3069,233518.649414326,-1035535.17755049,-6050.97167944306,,
404.59,,-827.910379505469,102490.4453125,6.01079413556364,36367.0471,233478.047546273,-1035534.0621773,-8550.04296841892,,
404.59,,-826.078641824536,102929.1640625,34.686362962841,47098.3069,233039.520975959,-1035521.08806564,-17643.6953118537,,
404.59,,-825.484002012016,103072.5625,34.7663527552314,49483.0313,232896.192333928,-1035516.61460481,-17667.5937493528,,
404.59,,-825.224271542165,103135.3828125,10.2777632575446,48290.6691,232833.402924556,-1035514.64439443,-8954.70117152989,,
404.59,,-823.92778578995,103450.9375,38.9408287920446,43521.2203,232517.996256744,-1035504.98299953,-18719.2070305664,,
404.59,,-823.48925421209,103558.546875,5.53110233951827,45905.9447,232410.432104626,-1035501.86358206,-4858.6142576094,,
404.59,,-823.442725088484,103569.96875,15.0987699418825,49483.0313,232399.015043916,-1035501.53199007,-11754.4472651828,,
404.59,,-821.959537276496,103933.4609375,38.5433206012611,48290.6691,232035.70228028,-1035490.13176407,-18630.8320305694,,
404.59,,-821.937431443079,103938.8671875,39.0986721875566,45905.9447,232030.299217396,-1035489.9461555,-18709.1484368167,,
404.59,,-820.909598088462,104190.1640625,4.06932479543621,35174.6849,231779.154046321,-1035481.21576112,-7101.78759737538,,
404.59,,-820.727238397167,104234.75,8.81268521872273,47098.3069,231734.59500039,-1035479.66745935,-8383.03906217471,,
404.59,,-820.095537640556,104389.15625,25.0591609180263,49483.0313,231580.283940479,-1035474.24697037,-16148.7499994055,,
404.59,,-819.271367365031,104629.125,13.4544958757964,48290.6691,231340.488043753,-1035465.14538777,-11426.1152339442,,
404.59,,-819.135708858541,104672.84375,4.54474164046165,44713.5825,231296.802534764,-1035463.44088221,-3762.9589842098803,,
404.59,,-818.534376070118,104866.9453125,0.105090506678678,4173.2677,231102.836109491,-1035456.20450766,-2373.78320300804,,
404.59,,-817.008958387795,105365.1640625,23.8784059665125,48290.6691,230604.780310105,-1035443.813423,-16347.328124398598,,
404.59,,-816.99532075414,105369.6640625,7.61257748316568,45905.9447,230600.280770637,-1035443.74904464,-7960.48828093936,,
404.59,,-816.924386118548,105393.0703125,0.204345289116136,4173.2677,230576.876916041,-1035443.41418777,-3388.9985350040897,,
404.59,,-815.621304372022,105733.703125,12.1193425970135,47098.3069,230236.252181289,-1035441.37127222,-11264.0722651998,,
404.59,,-815.61487637312,105735.2890625,15.7995995159617,32789.9605,230234.666247111,-1035441.36802629,-15556.935546301,,
404.59,,-815.528037907022,105756.78125,0.174716049408123,6557.9921,230213.174118376,-1035441.40676443,-3230.1059568846003,,
404.59,,-815.3509153178,105800.640625,3.8556719117865,43521.2203,230169.314867504,-1035441.51111154,-2836.75317369511,,
404.59,,-815.286176677022,105816.671875,2.85097147220073,33982.3227,230153.283662875,-1035441.54925195,-5928.47851538481,,
404.59,,-814.126149835499,106105.7421875,0.564143751852187,8942.7165,229864.226638884,-1035444.17176742,-5755.5624997658,,
404.59,,-812.964378157571,106396.8359375,22.9586797609444,47098.3069,229573.158455123,-1035448.02947101,-16713.4609368859,,
404.59,,-812.432337560947,106551.859375,6.61696716689442,44713.5825,229418.148316319,-1035450.05995073,-7692.49316376115,,
404.59,,-811.418097102817,106896.8203125,11.0538430826981,45905.9447,229073.212656707,-1035454.23012548,-11291.0624995739,,
404.59,,-811.220975426179,106963.7421875,3.31156335920908,42328.8581,229006.294660171,-1035454.95002863,-2197.43090809228,,
404.59,,-810.003787068482,107376.3359375,2.10043652451473,32789.9605,228593.72007152,-1035458.92521412,-5065.37890603973,,
404.59,,-809.742937885765,107464.78125,22.4006980687861,45905.9447,228505.279038674,-1035459.79526662,-17279.3808587413,,
404.59,,-808.105155738515,107799.8046875,5.78297304861786,43521.2203,228170.267575514,-1035462.6087525,-7586.074218452341,,
404.59,,-806.760987683498,108072.2734375,8.46058185432753,31597.5983,227897.803553116,-1035464.20752498,-12510.9404292191,,
404.59,,-806.437582864951,108137.7734375,10.1915377681556,44713.5825,227832.304443752,-1035464.54909865,-11494.3564448794,,
404.59,,-806.248529436333,108176.0546875,2.74000179044765,41136.4959,227794.023684525,-1035464.74276444,-1971.7988280219702,,
404.59,,-805.179988709121,108392.2578125,22.7343819457021,44713.5825,227577.822549847,-1035465.66471417,-18184.2382805849,,
404.59,,-803.946063168267,108890.8046875,1.63270111151813,31597.5983,227079.276979227,-1035466.77472666,-4483.75683574739,,
404.59,,-803.524694519364,109099.5,5.08981410214195,42328.8581,226870.581862866,-1035467.05800792,-7615.787109076309,,
404.59,,-802.876714180215,109420.0,9.50897796308797,43521.2203,226550.081927353,-1035467.21522391,-11835.5673823675,,
404.59,,-802.853784969379,109431.328125,2.19474462454107,39944.1337,226538.753802454,-1035467.21371475,-2156.55859364057,,
404.59,,-801.873057647162,109699.75,1.66813551116252,6557.9921,226270.332061803,-1035466.98514879,-6978.76367159839,108000.0,-6978.76367159839
404.59,,-801.283028694942,109849.8359375,13.6281651821729,37559.4093,226120.246431387,-1035466.6837733,-17096.4218743726,,
404.59,,-801.035906441732,109912.6875,5.10782610843116,30405.2361,226057.395059609,-1035466.52893718,-10282.2841792964,,
404.59,,-799.497734828226,110303.9765625,1.3385627181465,30405.2361,225666.107899085,-1035465.32434683,-4089.7309568548,,
404.59,,-799.031438210075,110422.625,4.51650813315991,41136.4959,225547.460469699,-1035464.83594445,-7738.97265594704,,
404.59,,-798.244045574848,110667.8984375,9.02912564414956,42328.8581,225302.19026432,-1035463.58510058,-12310.743163601,,
404.59,,-798.097828914009,110715.984375,1.82894253486228,38751.7715,225254.105198121,-1035463.2956288,-2585.72094714132,,
404.59,,-797.714520235914,110841.8828125,0.0058959544918884,596.1811,225128.210034618,-1035462.38847389,-797.714520235914,,
404.59,,-797.511093784473,110908.625,2.86817520456379,31597.5983,225061.469991795,-1035461.85342593,-8239.86914030467,,
404.59,,-795.955512148881,111418.4296875,3.40831184453152,29212.8739,224551.680368948,-1035457.9808435,-8607.89355435442,,
404.59,,-795.710508208093,111499.28125,0.862164020954411,7750.3543,224470.829613075,-1035457.62030889,-5625.54736305156,,
404.59,,-795.654668762017,111517.90625,1.15225313431239,29212.8739,224452.204703797,-1035457.56217626,-3783.49707014667,,
404.59,,-795.113739968171,111698.4375,8.86366255618301,41136.4959,224271.674063064,-1035457.10530249,-12963.5830073284,,
404.59,,-795.112874353102,111698.7265625,4.05679500609164,39944.1337,224271.385001112,-1035457.10473992,-7925.71777312807,,
404.59,,-794.269363513784,111980.8203125,1.6290916616589,37559.4093,223989.291369972,-1035456.96641356,-3083.84228501467,,
404.59,,-793.891621300065,112107.4140625,10.2897242710614,38751.7715,223862.697825697,-1035457.16835895,-15202.2265619383,,
404.59,,-793.598855466123,112205.734375,0.522859431080113,2980.9055,223764.378251798,-1035457.52761856,-4423.82080059322,,
404.59,,-793.487739968149,112243.109375,0.862318820074417,8942.7165,223727.003757692,-1035457.72208031,-5625.6406247703,,
404.59,,-793.305953431979,112304.3515625,9.16141914585357,39944.1337,223665.763052131,-1035458.13497731,-13877.2949213592,,
404.59,,-792.523543913674,112569.4453125,2.53350040748119,28020.5117,223400.688764967,-1035461.27590366,-7404.188476271151,,
404.59,,-792.487431977248,112581.734375,1.02280299725053,28020.5117,223388.401148496,-1035461.46442047,-3533.99658187407,,
404.59,,-792.113333637626,112709.2734375,0.733166898018571,29212.8739,223260.880760131,-1035463.6432378,-911.5227050118599,,
404.59,,-792.094805614878,112715.59375,0.895829453172591,10135.0787,223254.561430994,-1035463.75472484,-5673.02294898741,,
404.59,,-791.732144373563,112839.484375,3.70450873820774,38751.7715,223130.693228039,-1035466.11115816,-8159.006835619981,,
404.59,,-791.46028506761,112932.4375,3.02954315802038,32789.9605,223037.758435831,-1035467.95719298,-9063.0244137136,,
404.59,,-790.731624771479,113181.734375,1.5104486511961,36367.0471,222788.513732918,-1035473.05680033,-3570.7949217165396,,
404.59,,-790.530331728321,113250.6484375,1.09328875393075,25635.7873,222719.614991135,-1035474.50986295,-3836.0034178011,,
404.59,,-789.780350346737,113507.5625,2.02403328689145,26828.1495,222462.761163492,-1035480.07203239,-6502.96484348989,,
404.59,,-789.683065180673,113540.9140625,0.927898402900114,26828.1495,222429.417950759,-1035480.81827567,-3334.0786131309997,,
404.59,,-789.164493717804,113718.6875,0.723255638366618,28020.5117,222251.688922583,-1035484.79163376,-1375.8283690582598,,
404.59,,-788.925580811695,113800.53125,3.4368226654209,37559.4093,222169.864393608,-1035486.56511419,-8431.95117154802,,
404.59,,-788.029003094162,114107.28125,3.09561376339749,33982.3227,221863.178697858,-1035492.84369654,-9190.9374996467,,
404.59,,-787.666803833937,114231.15625,1.42299853162713,35174.6849,221739.328766307,-1035495.33569874,-3976.07568342124,,
404.59,,-787.406573252503,114320.1484375,0.825391866222691,29212.8739,221650.354422434,-1035497.11768211,-787.406573252503,,
404.59,,-787.336333253605,114344.1640625,0.855170342057821,25635.7873,221626.343524334,-1035497.59414466,-3152.6591795435397,,
404.59,,-787.334756623781,114344.703125,1.68409634872158,25635.7873,221625.804567935,-1035497.6048395,-5786.49853492098,,
404.59,,-787.141764832578,114410.6875,3.25393126738998,36367.0471,221559.833160233,-1035498.91292477,-8716.46972622565,,
404.59,,-786.879138310589,114492.4453125,0.922771510067667,32789.9605,221478.090870683,-1035500.50603613,-960.36401360391,,
404.59,,-786.657509430806,114548.1015625,3.14783206630007,35174.6849,221422.444995548,-1035501.5805806,-8993.70605434104,,
404.59,,-786.582373774685,114566.9765625,0.700871505540098,26828.1495,221403.573449131,-1035501.94163577,-1593.98706045695,,
404.59,,-786.30657826746,114636.2890625,1.26835530404682,26828.1495,221334.273606447,-1035503.26618442,-4965.48925760569,,
404.59,,-785.54819966734,114827.109375,0.788693027235384,20866.3385,221143.486033499,-1035506.8004043,-2628.1325682336,,
404.59,,-785.167998985958,114922.890625,0.863542742821745,30405.2361,221047.719711218,-1035508.49099882,-969.1118163379899,,
404.59,,-784.753171381316,115027.4765625,1.45856091226395,24443.4251,220943.148808524,-1035510.26380373,-5228.63574197157,,
404.59,,-784.644398506848,115054.9140625,10.6960221192315,28020.5117,220915.715081651,-1035510.71881592,-13828.1289057359,,
404.59,,-784.603708011197,115065.1796875,0.803320418614893,24443.4251,220905.45086835,-1035510.88905681,-3027.386962751,,
404.59,,-784.595749928596,115067.1875,1.35617598968538,33982.3227,220903.443331959,-1035510.92235354,-4302.74218731617,,
404.59,,-784.110631543695,115189.6328125,0.7658306699567,28020.5117,220781.013798451,-1035512.88787435,-1339.85815421576,,
404.59,,-783.663050306877,115302.6953125,0.678537085933255,25635.7873,220667.964755337,-1035514.63216963,-1727.7241209991898,,
404.59,,-783.160786361273,115429.671875,0.909600529519748,31597.5983,220541.002261202,-1035516.52223052,-2083.83935536184,,
404.59,,-782.811112193998,115533.078125,1.29584986581933,28020.5117,220437.607302314,-1035518.05030625,-5219.37158181564,,
404.59,,-782.56213805481,115615.7890625,1.01868123754919,22058.7007,220354.905434682,-1035519.27516227,-3894.19921858033,,
404.59,,-782.398541531388,115670.0625,1.29315686276527,23251.0629,220300.637860507,-1035520.07288943,-4785.15039042444,,
404.59,,-782.353908020354,115684.859375,1.31163423109534,32789.9605,220285.842555592,-1035520.28844043,-4591.35644511866,,
404.59,,-782.191456046703,115738.6796875,0.773805815147599,23251.0629,220232.027953924,-1035521.07245885,-2971.69116197169,,
404.59,,-782.173099143453,115744.7578125,0.832048099758804,29212.8739,220225.950473869,-1035521.16100092,-1793.5251463875302,,
404.59,,-781.68040102785,115907.6328125,0.747266544662408,26828.1495,220063.093725025,-1035523.59856728,-1704.3916014687402,,
404.59,,-781.423973630521,115992.1953125,0.663914132085645,24443.4251,219978.541687876,-1035524.92839587,-1876.7973631815198,,
404.59,,-781.40156467298,115999.578125,1.26873834665536,29212.8739,219971.159921111,-1035525.05265304,-5109.3955076007,,
404.59,,-781.390299525552,116003.2890625,1.27633501539373,31597.5983,219967.449509245,-1035525.11511034,-4768.02490214379,,
404.59,,-781.088356771159,116102.640625,0.921829338439882,30405.2361,219868.112058627,-1035526.78956352,-2703.21679674662,,
404.59,,-781.034293021422,116120.40625,1.25878386930144,30405.2361,219850.349065758,-1035527.09536732,-4930.45605448191,,
404.59,,-780.640578956775,116249.578125,1.18772805055236,22058.7007,219721.195304536,-1035529.25652706,-4482.36523418494,,
404.59,,-780.444969831497,116313.6328125,1.10235996950065,23251.0629,219657.148469163,-1035530.25945752,-4340.55908184611,,
404.59,,-780.199068645734,116394.1015625,0.83612329753124,28020.5117,219576.686114913,-1035531.27023573,-2274.0156248865,,
404.59,,-780.185022368541,116398.6953125,0.763844585027742,22058.7007,219572.092705785,-1035531.32619683,-2982.51293931506,,
404.59,,-780.18155841764,116399.828125,1.12179751683432,4173.2677,219570.959977343,-1035531.33999677,-4446.35742168619,108000.0,-4446.35742168619
404.59,,-779.692940895689,116561.5390625,0.739885642873607,25635.7873,219409.254981261,-1035532.66992264,-1992.3833006775099,,
404.59,,-779.601819431911,116592.015625,0.946803832278273,29212.8739,219378.77857305,-1035532.76689861,-3180.72753891756,,
404.59,,-779.400819634237,116659.2421875,0.661850422504486,23251.0629,219311.552350886,-1035532.98081253,-2065.90478504996,,
404.59,,-779.03887018133,116780.4765625,1.12359876891289,24443.4251,219190.318145645,-1035532.83065774,-4438.81933574895,,
404.59,,-778.995126608576,116795.1484375,1.12128134826882,20866.3385,219175.646479132,-1035532.75244179,-4279.58496075447,,
404.59,,-778.925365160886,116818.546875,0.760745708585094,20866.3385,219152.248374122,-1035532.62770442,-2954.84350572227,,
404.59,,-778.534227527704,116949.828125,0.991695898640083,28020.5117,219020.97099173,-1035531.65849282,-3641.8984373390804,,
404.59,,-778.506339397647,116959.1953125,0.855366043645763,26828.1495,219011.604230034,-1035531.56917873,-2685.58032213785,,
404.59,,-778.239261277532,117048.96875,1.10451969698217,25635.7873,218921.83707553,-1035530.52060006,-4334.02539044008,,
404.59,,-778.185183680112,117067.15625,1.11385369161494,19673.9763,218903.651191547,-1035530.27815415,-4213.00732403803,,
404.59,,-778.056981684775,117110.2734375,4.68417635291987,6557.9921,218860.537835147,-1035529.70338654,-7071.69824190767,108000.0,-7071.69824190767
404.59,,-778.036376661872,117117.2109375,1.05582698101714,26828.1495,218853.601278684,-1035529.58908809,-4065.29931623065,,
404.59,,-778.016190538642,117124.0078125,0.75239022189203,19673.9763,218846.805345969,-1035529.47591436,-2892.03027330257,,
404.59,,-777.991851178938,117132.203125,0.656821669870265,22058.7007,218838.611169626,-1035529.33945547,-2120.93701161055,,
404.59,,-777.96992487336,117139.5859375,1.12951959408288,18481.6141,218831.229380642,-1035529.21652539,-4183.31542950781,,
404.59,,-777.905839736631,117161.1640625,0.743639601923805,24443.4251,218809.654247124,-1035528.85723135,-2252.40405262162,,
404.59,,-777.525942693403,117289.1640625,1.11868931514348,17289.2519,218681.676454366,-1035526.48445712,-4093.83691388591,,
404.59,,-777.131050747367,117422.421875,0.889057779495053,25635.7873,218548.453826074,-1035523.4328432,-3057.39428696871,,
404.59,,-776.958941123621,117480.640625,0.742503143573322,18481.6141,218490.255779922,-1035521.88476677,-2855.49804674134,,
404.59,,-776.781109515221,117541.1171875,0.646513733453794,20866.3385,218429.803508617,-1035520.17085139,-2138.71337879744,,
404.59,,-776.668152725446,117579.515625,1.093410818214,16096.8897,218391.422399312,-1035519.01903206,-3992.2583006081804,,
404.59,,-776.624806715586,117594.25,0.739374940832908,23251.0629,218376.695352954,-1035518.5543685,-2357.72045886797,,
404.59,,-776.53059805619,117626.2578125,1.76696796436392,14904.5275,218344.703460628,-1035517.54496946,-5210.24511697221,,
404.59,,-776.303400477802,117703.3828125,0.911378693570029,24443.4251,218267.619513291,-1035515.03079699,-3277.6406248516996,,
404.59,,-775.91355406275,117835.4921875,3.94770092115445,7750.3543,218135.591018904,-1035510.41083205,-6864.66601535235,108000.0,-6864.66601535235
404.59,,-775.87310623035,117849.1796875,1.66869155320305,13712.1653,218121.91253275,-1035509.91417039,-5013.53906229152,,
404.59,,-775.737211112682,117895.1328125,0.748317725225967,17289.2519,218075.989669991,-1035508.24672526,-2896.79052720866,,
404.59,,-775.735523867699,117895.703125,0.921667657929831,23251.0629,218075.419748245,-1035508.2256197,-3420.619628753,,
404.59,,-775.58273151715,117947.3203125,0.641007206551804,19673.9763,218023.838787259,-1035506.29209721,-2195.63134754546,,
404.59,,-775.526786563438,117966.203125,1.07686557699748,14904.5275,218004.969227292,-1035505.58476803,-3938.1874998288004,,
404.59,,-775.525235371536,117966.7265625,0.730712171133868,22058.7007,218004.446157157,-1035505.56516065,-2428.1616209749,,
404.59,,-775.29724192985,118043.5859375,0.924836634514068,22058.7007,217927.640703143,-1035502.68666124,-3522.0908201557304,,
404.59,,-775.069116069095,118120.2578125,0.967334684572515,17289.2519,217851.022563442,-1035499.81663397,-3721.88915999255,,
404.59,,-775.037307052851,118130.7734375,0.866814554384333,16096.8897,217840.514135068,-1035499.42765805,-3354.1376951615503,,
404.59,,-774.875827864687,118184.15625,0.94897076271012,20866.3385,217787.167856409,-1035497.45301286,-3694.9335935872396,,
404.59,,-774.816440018111,118203.7890625,1.01391204837501,18481.6141,217767.548480107,-1035496.72678962,-3927.8232420166596,,
404.59,,-774.810082942817,118205.890625,1.91205261961014,2980.9055,217765.448355863,-1035496.64905224,-4897.4663083893,108000.0,-4897.4663083893
404.59,,-774.669046509772,118252.5078125,0.986449706942821,19673.9763,217718.864025171,-1035494.89930187,-3865.8647459250597,,
404.59,,-774.480635010115,118314.7734375,0.724245915412667,20866.3385,217656.64362579,-1035492.52654872,-2507.55249011278,,
404.59,,-774.43080171109,118331.2421875,0.730674098396418,14904.5275,217640.186837597,-1035491.89897486,-2907.95800767702,,
404.59,,-774.277269073335,118381.953125,0.777891495785245,16096.8897,217589.516463867,-1035489.87159892,-3032.29760728208,,
404.59,,-774.228821022237,118397.953125,0.658850072132403,18481.6141,217573.529543307,-1035489.22478287,-2373.42480457055,,
404.59,,-774.055248997944,118455.2734375,0.504480846068835,5365.6299,217516.256366779,-1035486.90083929,-2698.53832994991,,
404.59,,-774.028027600414,118464.2578125,1.08379886687301,13712.1653,217507.280116878,-1035486.51882901,-3951.84716779708,,
404.59,,-773.297385952055,118705.4140625,0.745258979506577,19673.9763,217266.339995674,-1035476.31229334,-2718.2890623711,,
404.59,,-773.224563347481,118729.4609375,0.593247208342251,13712.1653,217242.313107009,-1035475.33207993,-2498.85522448808,,
404.59,,-772.728162933275,118893.4453125,0.711629626352097,17289.2519,217078.455974616,-1035468.87535964,-2681.47045885675,,
404.59,,-772.635809780424,118923.9765625,0.842938703407201,14904.5275,217047.945485439,-1035467.74969927,-3258.18945297738,,
404.59,,-772.630398251738,118925.765625,1.11101701542666,12519.8031,217046.157632844,-1035467.6839138,-3994.9023435768404,,
404.59,,-772.093403954372,119103.34375,0.805448890436952,18481.6141,216868.693978305,-1035461.31038583,-3050.28002915646,,
404.59,,-771.647674987531,119250.8359375,0.481217599585933,12519.8031,216721.285880237,-1035456.33156304,-2214.50317371669,,
404.59,,-771.476685263945,119307.4375,1.15027888280182,11327.4409,216664.714281656,-1035454.49006595,-4044.8168943563596,,
404.59,,-771.351743924658,119348.8046875,1.09188392136848,6557.9921,216623.368095101,-1035453.17286222,-3996.2553709205404,108000.0,-3996.2553709205404
404.59,,-771.24233862619,119385.046875,0.808986760977296,16096.8897,216587.142359725,-1035452.08095962,-3077.81567368676,,
404.59,,-771.166752518102,119410.0859375,0.927825280091868,13712.1653,216562.114663696,-1035451.32658414,-3490.30273421933,,
404.59,,-771.065766654833,119443.5390625,0.910442631587613,17289.2519,216528.676724727,-1035450.31871026,-3446.0688475021198,,
404.59,,-770.410472629885,119661.0,1.01443078942278,16096.8897,216311.281390998,-1035445.00175019,-3739.12499983571,,
404.59,,-770.086482219726,119768.703125,1.02079639677555,12519.8031,216203.597641743,-1035442.96081511,-3695.8286131184605,,
404.59,,-770.067494397229,119775.015625,0.924535396841403,14904.5275,216197.286249172,-1035442.84257779,-3430.92431625264,,
404.59,,-770.047475566761,119781.671875,1.10785556335304,14904.5275,216190.631110086,-1035442.72101895,-3939.4887693600103,,
404.59,,-769.886882729393,119835.078125,4.62150914157296,6557.9921,216137.233245227,-1035441.77467464,-6426.69287083628,108000.0,-6426.69287083628
404.59,,-769.859208891784,119844.28125,0.118082860489657,16096.8897,216128.03156518,-1035441.61159776,-769.859208891784,,
404.59,,-769.856883161815,119845.0546875,1.19121659374537,13712.1653,216127.258249115,-1035441.59789265,-4086.9184568549,,
404.59,,-769.788074445009,119867.9375,1.20843267402328,12519.8031,216104.37902937,-1035441.1924154,-4085.72265607369,,
404.59,,-769.731246762881,119886.8359375,0.391493823727342,11327.4409,216085.483559052,-1035440.8575402,-2052.08276356607,,
404.59,,-769.620951172691,119923.5078125,1.15843416606299,11327.4409,216048.817878157,-1035440.18357962,-3973.62597639008,,
404.59,,-769.268181219796,120040.7734375,1.0425786973773,13712.1653,215931.573634186,-1035437.94678801,-3709.0112303055002,,
404.59,,-769.234183896613,120052.0703125,1.13001261030804,11327.4409,215920.27908203,-1035437.7177108,-3908.51367170483,,
404.59,,-769.218266754512,120057.359375,1.09614896833171,10135.0787,215914.991107058,-1035437.61045957,-3886.3789060806002,,
404.59,,-768.744278814416,120214.8046875,1.01462179623059,8942.7165,215757.58184291,-1035434.24373555,-3759.1000974912604,108000.0,-3759.1000974912604
404.59,,-768.698657255778,120229.953125,1.21079845733384,7750.3543,215742.437273326,-1035433.90151173,-4051.5639646686204,108000.0,-4051.5639646686204
404.59,,-768.620534246805,120255.890625,1.18725754354698,12519.8031,215716.506603871,-1035433.30629088,-3989.4428709207796,,
404.59,,-768.571119092474,120272.296875,1.29955642688388,10135.0787,215700.104674396,-1035432.92979576,-4182.39404278909,,
404.59,,-768.5129033364,120291.625,1.40680488442352,8942.7165,215680.781639387,-1035432.48624866,-4318.69384747186,108000.0,-4318.69384747186
404.59,,-768.159594405304,120408.9296875,1.35858318996032,11327.4409,215563.507616217,-1035429.80424378,-4257.34521466149,,
404.59,,-767.933768660894,120481.21875,1.48439223563114,10135.0787,215491.23661591,-1035428.18864474,-4409.9877927812,,
404.59,,-767.765577520379,120523.9296875,1.51017146623257,6557.9921,215448.535997163,-1035427.2498472,-4437.05615215526,108000.0,-4437.05615215526
404.59,,-767.602800514149,120565.2890625,2.43379511104891,7750.3543,215407.18622024,-1035426.35922031,-5343.2050779051,108000.0,-5343.2050779051
404.59,,-767.505813138833,120589.9453125,1.5625099040567,8942.7165,215382.535256318,-1035425.84868942,-4512.64941387139,108000.0,-4512.64941387139
404.59,,-767.482799235128,120595.796875,0.323278957918306,10135.0787,215376.68494834,-1035425.72752731,-1981.8522948185,,
404.59,,-767.182144873697,120672.28125,0.783498349495382,7750.3543,215300.216330462,-1035424.17713371,-3428.15673812774,,
404.59,,-764.644891410806,121320.453125,0.849758032318609,5365.6299,214652.073649177,-1035420.53313925,-3735.42431624208,,
404.59,,-764.346266755933,121396.8359375,0.273719251119544,8942.7165,214575.691900974,-1035420.93607853,-2033.5012205979601,,
404.59,,-763.380447230202,121696.734375,0.502682134316502,6557.9921,214275.796797064,-1035422.33128531,-3101.9248045452996,,
404.59,,-762.642548027964,121943.71875,0.495150613691368,5365.6299,214028.812854527,-1035422.69828916,-3188.11816391731,,
