Line,ANTOSTRAT_basement,bedmap2_bed,Distance,Susc,Window_Width,x,y,Depth,Distance_36k,Depth_36k
403.3,-1134.82027947767,-869.579509385953,441980.75,4.60661923328912,38921.422435,-65501.492348372,-1785292.35556472,-4835.65429667269,,
403.3,-1135.00124981145,-869.865629819447,442032.8125,30.5373408012272,41605.658465,-65546.370972442,-1785265.96592646,-18046.6113274647,,
403.3,-1135.18781116326,-870.157936361517,442087.40625,18.0435729238243,38921.422435,-65593.4265213367,-1785238.28465452,-14094.6816401017,,
403.3,-1135.64066208348,-870.8549351189,442224.03125,22.725688729446,44289.894495,-65711.1722727883,-1785168.98582431,-15345.1093744334,,
403.3,-1135.64895461138,-870.867532450587,442226.59375,29.737276083031,48316.24854,-65713.3802688939,-1785167.68537844,-17624.2988274793,,
403.3,-1136.12654629195,-871.580991913459,442377.96875,2.87888059492801,37579.30442,-65843.806533375,-1785090.85192314,-901.65820305907,,
403.3,-1136.37030637256,-871.93526150349,442458.34375,0.0628096086546605,4026.354045,-65913.0525447864,-1785050.0459122,-1425.48486319716,,
403.3,-1136.38524947051,-871.956739178053,442463.34375,4.81361958484476,36908.2454125,-65917.3601917479,-1785047.50737371,-5795.55273413941,,
403.3,-1136.46596071517,-872.072243868369,442490.5,11.297468999185,42276.7174725,-65940.7560993077,-1785033.71993655,-10260.2050777346,,
403.3,-1136.67790814902,-872.37138128547,442563.0625,7.28449090349798,40934.5994575,-66003.270825837,-1784996.87939674,-7526.455077829411,,
403.3,-1136.82775284229,-872.578972998589,442615.5,24.8828041355726,43618.8354875,-66048.4483237098,-1784970.25825687,-16152.408202530401,,
403.3,-1136.93059468157,-872.719462601037,442652.0625,25.0142859425686,42276.7174725,-66079.949456347,-1784951.69767906,-16288.7949212756,,
403.3,-1136.93984414928,-872.732017401766,442655.375,16.3519721072564,43618.8354875,-66082.8034051159,-1784950.01612244,-12757.935546398,,
403.3,-1137.00885595513,-872.825260546545,442680.21875,25.3590182009939,44960.9535025,-66104.2080208822,-1784937.40444777,-16216.2187494032,,
403.3,-1137.0465207619,-872.875825068938,442693.875,13.3943016027741,37579.30442,-66115.9738285424,-1784930.47199263,-12238.1435542286,,
403.3,-1137.18878771317,-873.064592089111,442746.0625,26.0231167803896,46303.0715175,-66160.9391252737,-1784903.9831795,-16345.4082025237,,
403.3,-1137.20683333337,-873.088272591957,442752.75,33.7171335432014,44960.9535025,-66166.7015321764,-1784900.58946135,-18841.9453118121,,
403.3,-1137.23322836425,-873.122806350279,442762.5625,4.41901136962879,39592.4814425,-66175.1566525851,-1784895.60989358,-4417.2412107497,,
403.3,-1137.42298225936,-873.367332403374,442834.21875,26.8174467473114,47645.1895325,-66236.9005732761,-1784859.2463621,-16532.3046868922,,
403.3,-1137.72531522253,-873.741560367276,442952.375,26.2908483676633,40934.5994575,-66338.7334927085,-1784799.32178077,-16796.298827508,,
403.3,-1137.86312143991,-873.905426727123,443008.09375,29.1741578644593,45632.01251,-66386.759316513,-1784771.07112935,-17420.1933587364,,
403.3,-1137.9046136971,-873.953840184857,443025.09375,0.0306222953717751,2013.1770225,-66401.413994636,-1784762.45484192,-984.7200927046299,,
403.3,-1138.11612059274,-874.193960480708,443113.71875,28.008633087777,48987.3075475,-66477.8122798508,-1784717.53610817,-16876.0332025053,,
403.3,-1138.1413734921,-874.221846500368,443124.53125,22.1127574745522,44960.9535025,-66487.1330861569,-1784712.05589595,-15002.5947260077,,
403.3,-1138.31414523902,-874.677977421412,443199.96875,3.43297721679797,35566.1273975,-66552.1615074663,-1784673.81820737,-4163.99511700848,,
403.3,-1138.4482086917,-875.082423799643,443260.34375,0.056638256899529,4697.4130525,-66604.2056898816,-1784643.21520586,-1276.62963859295,,
403.3,-1138.48208236869,-875.185054820485,443276.0,31.6500143818214,49658.366555,-66617.6953822631,-1784635.26874137,-18229.8886712083,,
403.3,-1139.01388265897,-876.804575107646,443545.25,10.0125111858611,36237.186405,-66849.43428198,-1784498.18307578,-10648.4921870962,,
403.3,-1139.1409399006,-877.113252034694,443620.0625,29.1617495485706,39592.4814425,-66913.6585753485,-1784459.81446494,-17746.1308587251,,
403.3,-1139.17541144151,-877.195105968414,443640.96875,25.9726865242334,48316.24854,-66931.6059656006,-1784449.09240953,-16072.5214837831,,
403.3,-1139.23939743349,-877.345923909763,443681.0,25.0126500103869,46974.130525,-66965.9546737249,-1784428.5336128,-15831.529296291501,,
403.3,-1139.32614394765,-877.549944372174,443739.09375,12.8250601240033,42947.77648,-67015.731482267,-1784398.58109837,-11088.8994136434,,
403.3,-1139.34752109744,-877.599164341957,443753.78125,24.1393978011793,45632.01251,-67028.3162590367,-1784391.0083809,-15632.355468173399,,
403.3,-1139.38459247407,-877.6834567061,443779.625,27.2583953882293,49658.366555,-67050.4601109272,-1784377.68362058,-16442.4238275203,,
403.3,-1139.41219303226,-877.745299922327,443799.1875,8.58386000095879,41605.658465,-67067.2219625396,-1784367.5974054,-8596.18456997982,,
403.3,-1139.47651541436,-877.890294669843,443848.0625,28.1967393214976,46303.0715175,-67109.0351020459,-1784342.29079537,-16964.0410150022,,
403.3,-1139.48211096242,-877.902727627853,443852.4375,23.4298147142013,44289.894495,-67112.7770503342,-1784340.02398086,-15492.7910150532,,
403.3,-1139.55205097406,-878.054539134462,443908.5,18.0629664104572,44289.894495,-67160.7274448295,-1784310.97637211,-13402.8632807507,,
403.3,-1139.56595568135,-878.083879148226,443919.96875,30.1316436024865,50329.4255625,-67170.5366949854,-1784305.0340798,-17534.0039056075,,
403.3,-1139.60931765949,-878.174846068066,443957.4375,5.44595281564103,40263.54045,-67202.5589622845,-1784285.57955169,-5869.89941382434,,
403.3,-1139.71636958392,-878.388615337881,444059.78125,2.59579092027677,34224.0093825,-67289.9381899351,-1784232.29621716,-2897.29541002114,,
403.3,-1139.76756456483,-878.483796664223,444115.78125,23.3239365442081,42947.77648,-67337.6883260184,-1784203.04012987,-15562.2617181758,,
403.3,-1139.78519337745,-878.515055337507,444136.4375,3.45212601271992,38921.422435,-67355.2919656373,-1784192.23307031,-2346.15283191525,,
403.3,-1139.88567139018,-878.669713535911,444271.6875,25.769425446236,48987.3075475,-67470.4668785461,-1784121.32984756,-15845.103515040999,,
403.3,-1139.90722698765,-878.696083406942,444306.59375,27.0513211300916,50329.4255625,-67500.1637223953,-1784102.98471866,-16212.695311903299,,
403.3,-1139.93333250081,-878.887832956285,444352.5,23.8021640646223,45632.01251,-67539.2122923908,-1784078.84777921,-15445.7226556799,,
